"organisation_name","category","suburb","postcode","state","address_line","lga","phone","public_email","website_url","contact_form_url","tags","workshop_relevance","source_url","last_verified","notes","lat","lon","website_checked","email_quality"
"The Smith Family (Sydney Office)","NGOs/Charities (family, disability, mental health)","Sydney","2000","NSW","Level 17, 2 Market Street, Sydney NSW 2000","Sydney","1800 805 366","tsfmktg@thesmithfamily.com.au","https://www.thesmithfamily.com.au/","https://thesmithfamily.com.au/contact-us","charity,education,families","Well-known family and education charity with strong communication channels that may support workshop awareness.","https://thesmithfamily.com.au/contact-us","2026-03-09","Used the publicly listed Sydney office marketing email from the official contact page.","","","true","valid"
"Wheelchair Sports NSW/ACT","Sport, Recreation & Inclusion Programs","Lidcombe","2141","NSW","Building B, Level 1, 1A Olympic Boulevard, Sydney Olympic Park NSW 2141","Parramatta","(02) 8741 5600","admin@wsnsw.org.au","https://www.wheelchairsports.com.au/","https://www.wheelchairsports.com.au/contact-us/","sport,inclusion,disability","Inclusive sport organisation with disability community links and strong potential for workshop promotion through member networks.","https://www.wheelchairsports.com.au/contact-us/","2026-03-09","Official contact page exposes organisation email, phone and Sydney Olympic Park office address.","","","true","valid"
"NSW Federation of Parents and Citizens Associations","Schools & Education Networks (non-school orgs)","Parramatta","2150","NSW","55 Phillip Street, Parramatta NSW 2150","Parramatta","1300 885 982","mail@pandc.org.au","https://www.pandc.org.au/","https://www.pandc.org.au/contact-us","education,parents,school-communities","Statewide parent network connected to school communities and family communication channels that can support workshop promotion.","https://www.pandc.org.au/contact-us","2026-03-09","Official contact page exposes generic organisation email, phone and Parramatta office address.","","","true","valid"
"NSW Teachers Federation (Head Office)","Schools & Education Networks (non-school orgs)","Surry Hills","2010","NSW","Teachers Federation House, 23-33 Mary Street, Surry Hills NSW 2010","Sydney","(02) 9217 2100","mail@nswtf.org.au","https://www.nswtf.org.au/","https://www.nswtf.org.au/contact-us/","education,teachers,metro","Major education-sector organisation with strong links to NSW educators and school communities for workshop awareness.","https://www.nswtf.org.au/contact-us/","2026-03-09","Used general enquiries contact details from the official Federation contact page.","","","true","valid"
"NSW Teachers Federation (Newcastle Regional Office)","Schools & Education Networks (non-school orgs)","Charlestown","2290","NSW","Suite 1, Ground Floor, 1 Hopetoun Street, Charlestown NSW 2290","Lake Macquarie","(02) 4920 9833","newcastle@nswtf.org.au","https://www.nswtf.org.au/","https://www.nswtf.org.au/contact-us/","education,teachers,hunter","Regional education-network contact with direct reach into Hunter school communities and educator networks.","https://www.nswtf.org.au/contact-us/","2026-03-09","Used Newcastle regional office details published on the official Federation contact page.","","","true","valid"
"Eastside Radio","Local Media & Community Promotion Channels","Paddington","2021","NSW","Paddington Town Hall, 249A Oxford Street, Paddington NSW 2021","Woollahra","02 9331 3000","eastside@eastsidefm.org","https://www.eastsidefm.org/","https://www.eastsidefm.org/contact/","community-radio,media,eastern-suburbs","Community radio station with local arts and community audiences that could help promote workshop events.","https://www.eastsidefm.org/contact/","2026-03-09","Used the general station email and Paddington studio address from the official contact page.","","","true","valid"
"fbi.radio","Local Media & Community Promotion Channels","Alexandria","2015","NSW","44-54 Botany Road, Alexandria NSW 2015","Sydney","(02) 9030 6940","info@fbiradio.com","https://fbiradio.com/","https://fbiradio.com/contact/","community-radio,media,sydney","Sydney community radio outlet with broad local audiences and partnership channels suitable for event promotion.","https://fbiradio.com/contact/","2026-03-09","Used general enquiries phone and email from the official station contact page.","","","true","valid"
"BaptistCare NSW & ACT","Faith-Based Community Organisations","Norwest","2153","NSW","Level 2, 22 Brookhollow Avenue, Norwest NSW 2153","The Hills Shire","1300 275 227","info@baptistcare.org.au","https://baptistcare.org.au/","https://baptistcare.org.au/contact/","faith-based,community-services,families","Large faith-based community services organisation with family, disability and care networks relevant for workshop promotion.","https://baptistcare.org.au/contact/","2026-03-09","Official contact page exposes NSW and ACT support-services email, phone and Norwest office address.","","","true","valid"
"Catholic Schools NSW","Schools & Education Networks (non-school orgs)","Sydney","2000","NSW","Level 7, 123 Pitt Street, Sydney NSW 2000","Sydney","(02) 9287 1555","","https://www.csnsw.catholic.edu.au/","https://www.csnsw.catholic.edu.au/contact-us/","education,catholic-schools,system-level","Statewide Catholic schools peak body with system-level communications channels that could support workshop promotion.","https://www.csnsw.catholic.edu.au/contact-us/","2026-03-09","Official contact page exposed Sydney office address and phone; a public general inbox was not clearly listed on the page.","","","true","missing"
"Sydney Multicultural Community Services","Multicultural & Settlement Services","Daceyville","2032","NSW","3 General Bridges Crescent, Daceyville NSW 2032","Bayside","(02) 9663 3922","info@sydneymcs.org.au","https://www.sydneymcs.org.au/","https://www.sydneymcs.org.au/settlement-services/","multicultural,settlement,families","Settlement and multicultural support organisation with strong links to migrant and refugee communities across Sydney.","https://www.sydneymcs.org.au/settlement-services/","2026-03-09","Used head office details published on the official settlement-services page.","","","true","valid"
"Illawarra Multicultural Services","Multicultural & Settlement Services","Wollongong","2500","NSW","Level 1, 67-69 Market Street, Wollongong NSW 2500","Wollongong","(02) 4229 6855","info@ims.org.au","https://ims.org.au/","https://ims.org.au/contact-us/","multicultural,settlement,illawarra","Regional multicultural service with direct community links in the Illawarra and Shoalhaven.","https://ims.org.au/contact-us/","2026-03-09","Used Wollongong office details from the official contact page.","","","true","valid"
"Centacare South West NSW","Faith-Based Community Organisations","Wagga Wagga","2650","NSW","201 Tarcutta Street, Wagga Wagga NSW 2650","Wagga Wagga","1300 619 379","info@centacareswnsw.org.au","https://centacareswnsw.org.au/","https://centacareswnsw.org.au/contact-us/","faith-based,family-services,regional","Faith-based family and community services provider with strong regional NSW networks relevant to workshop promotion.","https://centacareswnsw.org.au/contact-us/","2026-03-09","Used Wagga Wagga head office details published in official site contact and organisation markup.","","","true","valid"
"Anglicare Sydney","Faith-Based Community Organisations","Macquarie Park","2113","NSW","Level 4 MQX4 Macquarie Exchange, 1 Giffnock Avenue, Macquarie Park NSW 2113","Ryde","1300 111 278","","https://www.anglicare.org.au/","https://www.anglicare.org.au/contact-us/","faith-based,aged-care,family-services","Large Anglican community services organisation with statewide reach and broad local service networks.","https://www.anglicare.org.au/contact-us/","2026-03-09","Official contact page exposed head office address and general enquiries phone; no public general email was clearly listed.","","","true","missing"
"Aspect Therapy & Assessment Services","Allied Health (OT, Speech, Psych)","Chatswood","2067","NSW","Level 5, Tower B The Zenith, 821 Pacific Highway, Chatswood NSW 2067","Willoughby","1800 277 328","customerservice@autismspectrum.org.au","https://www.aspect.org.au/","https://www.aspect.org.au/our-services/therapy-and-assessment-services/","allied-health,autism,therapy","Specialist autism therapy and assessment service with direct relevance to families and practitioners who may share workshop information.","https://www.aspect.org.au/our-services/therapy-and-assessment-services/","2026-03-09","Used the official therapy and assessment services page plus organisation markup for the Chatswood address.","","","true","valid"
"Gymnastics NSW","Sport, Recreation & Inclusion Programs","Homebush","2140","NSW","Unit 2, 11-21 Underwood Road, Homebush NSW 2140","Strathfield","02 9763 5011","info@gymnsw.org.au","https://www.gymnsw.org.au/","https://www.gymnsw.org.au/contact-us","sport,recreation,state-peak-body","State sport body with club and community networks that may help spread inclusive workshop information.","https://www.gymnsw.org.au/contact-us","2026-03-09","Used the official contact page general email, phone and Homebush office address.","","","true","valid"
"Autism Advisory & Support Service","Disability & NDIS Services","Liverpool","2170","NSW","88 Memorial Avenue, Liverpool NSW 2170","Liverpool","(02) 9601-2844","","https://aass.org.au/","https://aass.org.au/contact-us/","autism,disability,families","Autism-specific support organisation with strong relevance for parent and carer workshop promotion.","https://aass.org.au/contact-us/","2026-03-09","Official contact page exposed office address and phone; no public organisation email was clearly listed on the page.","","","true","missing"
"Autism Community Network","Parent/Carer Support Organisations","Surry Hills","2010","NSW","285A Crown Street, Surry Hills NSW 2010","Sydney","(02) 9543 9036","info@acnaustralia.org.au","https://www.acnaustralia.org.au/","https://www.acnaustralia.org.au/contact","autism,parents,community","Family-focused autism community organisation with strong parent networks and workshop promotion relevance.","https://www.acnaustralia.org.au/contact","2026-03-09","Used the official contact page organisation email, phone and Surry Hills address.","","","true","valid"
"NSW Teachers Federation (Bathurst Regional Office)","Schools & Education Networks (non-school orgs)","Bathurst","2795","NSW","Suite 6, 73A William Street, Bathurst NSW 2795","Bathurst","(02) 6331 5761","bathurst@nswtf.org.au","https://www.nswtf.org.au/","https://www.nswtf.org.au/contact-us/","education,teachers,central-west","Regional education-network contact with direct reach into Central West school communities and educator networks.","https://www.nswtf.org.au/contact-us/","2026-03-09","Used Bathurst regional office details published on the official Federation contact page.","","","true","valid"
"NSW Teachers Federation (Dubbo Regional Office)","Schools & Education Networks (non-school orgs)","Dubbo","2830","NSW","Suite 3, Level 2, 188 Macquarie Street, Dubbo NSW 2830","Dubbo Regional","(02) 6882 6978","dubbo@nswtf.org.au","https://www.nswtf.org.au/","https://www.nswtf.org.au/contact-us/","education,teachers,western-nsw","Regional education-network contact with direct reach into Western NSW school communities and educator networks.","https://www.nswtf.org.au/contact-us/","2026-03-09","Used Dubbo regional office details published on the official Federation contact page.","","","true","valid"
"NSW Teachers Federation (Lismore Regional Office)","Schools & Education Networks (non-school orgs)","Lismore","2480","NSW","29 Carrington Street, Lismore NSW 2480","Lismore","(02) 6621 3623","lismore@nswtf.org.au","https://www.nswtf.org.au/","https://www.nswtf.org.au/contact-us/","education,teachers,northern-rivers","Regional education-network contact with direct reach into Northern Rivers school communities and educator networks.","https://www.nswtf.org.au/contact-us/","2026-03-09","Used Lismore regional office details published on the official Federation contact page.","","","true","valid"
"NSW Teachers Federation (Port Macquarie Regional Office)","Schools & Education Networks (non-school orgs)","Port Macquarie","2444","NSW","Shop 5, 145 Horton Street, Port Macquarie NSW 2444","Port Macquarie-Hastings","(02) 6583 7244","portmacquarie@nswtf.org.au","https://www.nswtf.org.au/","https://www.nswtf.org.au/contact-us/","education,teachers,mid-north-coast","Regional education-network contact with direct reach into Mid North Coast school communities and educator networks.","https://www.nswtf.org.au/contact-us/","2026-03-09","Used Port Macquarie regional office details published on the official Federation contact page.","","","true","valid"
"Settlement Services International (Ashfield Head Office)","Multicultural & Settlement Services","Ashfield","2131","NSW","2/158 Liverpool Road, Ashfield NSW 2131","Inner West","02 8799 6700","info@ssi.org.au","https://www.ssi.org.au/","https://www.ssi.org.au/contact-us/","multicultural,settlement,refugees","Major settlement organisation with broad migrant and refugee community networks that can support workshop promotion.","https://www.ssi.org.au/contact-us/","2026-03-09","Used Ashfield head office details from the official SSI contact page.","","","true","valid"
"SDN AAC Clinic","Allied Health (OT, Speech, Psych)","Glebe","2037","NSW","Level 3, 19-37 Greek Street, Glebe NSW 2037","Sydney","1300 831 445","sdn@sdn.org.au","https://www.sdn.org.au/","https://www.sdn.org.au/aac-clinic/","allied-health,speech-pathology,communication","Specialist augmentative and alternative communication service with strong relevance to disability and family outreach networks.","https://www.sdn.org.au/aac-clinic/","2026-03-09","Used the AAC clinic page with SDN head office contact details published on the official site.","","","true","valid"
"PCYC NSW (State Office)","Sport, Recreation & Inclusion Programs","Sydney Olympic Park","2127","NSW","Ground Floor, 6A Figtree Drive, Sydney Olympic Park NSW 2127","Parramatta","(02) 9625 9111","stateoffice@pcycnsw.org.au","https://www.pcycnsw.org.au/","https://www.pcycnsw.org.au/contact-us","sport,recreation,youth","Large statewide youth and recreation organisation with extensive club networks that could support local workshop promotion.","https://www.pcycnsw.org.au/contact-us","2026-03-09","Used the official state office public contact details from the PCYC NSW contact page.","","","true","valid"
"Hunter Community Hub","Disability & NDIS Services","Belmont","2280","NSW","597 Pacific Highway, Belmont NSW 2280","Lake Macquarie","1800 848 960","","https://huntercommunityhub.org.au/","https://huntercommunityhub.org.au/contact/","disability,ndis,hunter","Hunter-region disability and community support provider with strong local referral and outreach relevance.","https://huntercommunityhub.org.au/contact/","2026-03-09","Included as a verified Hunter lead and direct service contact; public phone and Belmont office address were clearly listed.","","","true","missing"
"Hunter Multicultural Communities","Multicultural & Settlement Services","Waratah","2298","NSW","Waratah Community Reserve, 2A Platt Street, Waratah NSW 2298","Newcastle","02 4960 8248","","https://huntermulticultural.org.au/","https://huntermulticultural.org.au/contact/","multicultural,settlement,hunter","Hunter multicultural organisation with strong community links that could help reach migrant and refugee families.","https://huntermulticultural.org.au/contact/","2026-03-09","Public phone and Waratah location were clearly listed; email text was protected in the page output so it was left blank.","","","true","missing"
"Edgeworth Memorial Neighbourhood Centre","Community Centres & Neighbourhood Houses","Edgeworth","2285","NSW","1 Minmi Road, Edgeworth NSW 2285","Lake Macquarie","02 4072 1000","info@emnc.org.au","https://www.emnc.org.au/","https://www.emnc.org.au/","community-centre,neighbourhood-house,hunter","Neighbourhood centre with local service and event networks suitable for workshop promotion in the western Lake Macquarie area.","https://www.emnc.org.au/","2026-03-09","Used official homepage contact details for the centre.","","","true","valid"
"Samaritans","NGOs/Charities (family, disability, mental health)","Warabrook","2304","NSW","Awabakal Country, Warabrook NSW 2304","Newcastle","1300 656 336","","https://www.samaritans.org.au/","https://www.samaritans.org.au/contact-us/","charity,families,hunter","Major Hunter-region charity with broad child, family and community service networks relevant to workshop promotion.","https://www.samaritans.org.au/contact-us/","2026-03-09","Official organisation markup exposed Warabrook locality and public phone; no public general email was clearly listed.","","","true","missing"
"Multicultural Neighbourhood Centre","Multicultural & Settlement Services","Lambton","2299","NSW","3 Illalung Road, Lambton NSW 2299","Newcastle","02 4965 5291","info@mncinc.org.au","https://www.mncinc.org.au/","https://www.mncinc.org.au/contact/","multicultural,settlement,newcastle","Established multicultural support organisation with strong Newcastle-area community connections.","https://www.mncinc.org.au/contact/","2026-03-09","Used official contact page organisation markup for address and email.","","","true","valid"
"Port Stephens Family and Neighbourhood Services (Child & Family Team)","Early Childhood & Family Services","Raymond Terrace","2324","NSW","3-5 Phillip Street, Raymond Terrace NSW 2324","Port Stephens","02 49 800 800","caf@psfans.org.au","https://psfans.org.au/","https://psfans.org.au/portfolio-item/child-family-counselling-casework/","family-services,parenting,port-stephens","Local family support organisation with direct child, parent and program networks across Port Stephens.","https://psfans.org.au/portfolio-item/child-family-counselling-casework/","2026-03-09","Used the official child and family counselling page for current team email and Raymond Terrace location.","","","true","valid"
"Port Stephens Family and Neighbourhood Services (Youth & Family Team)","Youth Services","Raymond Terrace","2324","NSW","3-5 Phillip Street, Raymond Terrace NSW 2324","Port Stephens","02 49 800 800","yaf@psfans.org.au","https://psfans.org.au/","https://psfans.org.au/portfolio-item/youth-counselling-and-casework/","youth,family,port-stephens","Youth-focused local service with school and family links that can support workshop promotion and referrals.","https://psfans.org.au/portfolio-item/youth-counselling-and-casework/","2026-03-09","Used the official youth counselling and casework page for current program email and Raymond Terrace location.","","","true","valid"
"Cessnock City Library","Councils & Libraries","Cessnock","2325","NSW","65-67 Vincent Street, Cessnock NSW 2325","Cessnock","(02) 4993 4399","library@cessnock.nsw.gov.au","https://www.cessnock.nsw.gov.au/libraries/Home","https://www.cessnock.nsw.gov.au/libraries/About-us/Visit-a-branch","library,council,cessnock","Regional library service with strong local event and noticeboard reach across the Cessnock area.","https://www.cessnock.nsw.gov.au/libraries/About-us/Visit-a-branch","2026-03-09","Used official branch page for Cessnock address, phone and public library email.","","","true","valid"
"Cessnock Family Support Service","Early Childhood & Family Services","Cessnock","2325","NSW","5 Hall Street, Cessnock NSW 2325","Cessnock","(02) 4990 4507","","https://cfss.ngo.org.au/","https://cfss.ngo.org.au/contact-us/","family-services,parenting,cessnock","Local parenting and family support service with direct relevance to workshop referrals and promotion.","https://cfss.ngo.org.au/contact-us/","2026-03-09","Official contact page exposed address and phone; the site uses a contact form and did not clearly publish a general email address.","","","true","missing"
"Singleton Public Library","Councils & Libraries","Singleton","2330","NSW","8-10 Queen Street, Singleton NSW 2330","Singleton","(02) 6578 7500","library@singleton.nsw.gov.au","https://library.singleton.nsw.gov.au/","https://library.singleton.nsw.gov.au/Montage/Default.aspx","library,council,singleton","Regional library with broad family-facing programs and trusted local communication channels.","https://library.singleton.nsw.gov.au/Montage/Default.aspx","2026-03-09","Used official library catalogue landing page for public phone, email and location.","","","true","valid"
"Singleton Youth Venue","Youth Services","Singleton","2330","NSW","Cnr Pitt and Bathurst Street, Singleton NSW 2330","Singleton","02 6578 7501","youthvenue@singleton.nsw.gov.au","https://www.singleton.nsw.gov.au/","https://www.singleton.nsw.gov.au/Live/Residents/Youth-Venue/About-the-Youth-Venue","youth,family,singleton","Council youth venue with direct access to local young people and family support pathways.","https://www.singleton.nsw.gov.au/Live/Residents/Youth-Venue/About-the-Youth-Venue","2026-03-09","Used official Singleton Council youth venue page for current contact details.","","","true","valid"
"Singleton Family Support","Parent/Carer Support Organisations","Singleton","2330","NSW","The Stables, Corner Bishopgate and Market Streets, Singleton NSW 2330","Singleton","(02) 6572 4288","","https://singletonfamilysupport.org.au/","https://singletonfamilysupport.org.au/contact-us/","family-support,parents,singleton","Local family support organisation with strong direct relevance to parent and carer workshop promotion.","https://singletonfamilysupport.org.au/contact-us/","2026-03-09","Official contact page exposed address and phone; the public email link was not available in the text output so it was left blank.","","","true","missing"
"Muswellbrook Neighbourhood Service","Community Centres & Neighbourhood Houses","Muswellbrook","2333","NSW","QEII Community Centre, Corner Bridge and Market Streets, Muswellbrook NSW 2333","Muswellbrook","02 6542 3555","lclay@uhcs.org.au","https://uhcs.org.au/","https://uhcs.org.au/index.php/programs-and-services/muswellbrook-neighbourhood-service","community-centre,upper-hunter,muswellbrook","Local neighbourhood service with referral, advocacy and emergency-relief links across Muswellbrook communities.","https://uhcs.org.au/index.php/programs-and-services/muswellbrook-neighbourhood-service","2026-03-09","Used official service page and UHCS contact details; manager email is the only clear public email exposed on the official page.","","","true","valid"
"Upper Hunter Family Support Service","Early Childhood & Family Services","Muswellbrook","2333","NSW","QEII Community Centre, Corner Bridge and Market Streets, Muswellbrook NSW 2333","Muswellbrook","02 6542 3555","lclay@uhcs.org.au","https://www.uhcs.org.au/","https://www.uhcs.org.au/index.php/programs-and-services/upper-hunter-family-support-service","family-support,upper-hunter,parenting","Upper Hunter family support service with direct relevance to parents, carers and local referral networks.","https://www.uhcs.org.au/index.php/programs-and-services/upper-hunter-family-support-service","2026-03-09","Used official service page and UHCS public contact details; manager email is the only clear public email exposed on the official page.","","","true","valid"
"Upper Hunter Youth Services","Youth Services","Muswellbrook","2333","NSW","The Showground, 95 Maitland Street, Muswellbrook NSW 2333","Muswellbrook","(02) 6543 4841","","https://www.uhys.org.au/","https://www.uhys.org.au/contact-us/","youth,upper-hunter,muswellbrook","Regional youth service with direct reach into Muswellbrook, Singleton and Upper Hunter young people and families.","https://www.uhys.org.au/contact-us/","2026-03-09","Official contact page exposed phone and address but did not clearly publish a public email in the page text.","","","true","missing"
"Wollongong Youth Services","Youth Services","Wollongong","2500","NSW","41 Burelli Street, Wollongong NSW 2500","Wollongong","(02) 4227 7111","council@wollongong.nsw.gov.au","https://www.wollongong.nsw.gov.au/","https://www.wollongong.nsw.gov.au/community/community-wellbeing/children-and-youth/youth-services","youth,council,illawarra","Council youth service with direct reach into young people, families and local community promotion channels in Wollongong.","https://www.wollongong.nsw.gov.au/community/community-wellbeing/children-and-youth/youth-services","2026-03-09","Used official council youth services page and council contact details.","","","true","valid"
"CareWays Community","Parent/Carer Support Organisations","Port Kembla","2505","NSW","87 Wentworth Street, Port Kembla NSW 2505","Wollongong","(02) 4262 1918","help@careways.org.au","https://www.careways.org.au/","https://www.careways.org.au/contact-us/","family-support,community,illawarra","Community support organisation with strong links to families and carers across the Illawarra.","https://www.careways.org.au/contact-us/","2026-03-09","Used official contact page for current public contact details.","","","true","valid"
"Southern Youth and Family Services (Wollongong Office)","Youth Services","Wollongong","2500","NSW","467 Crown Street, Wollongong NSW 2500","Wollongong","(02) 4221 7700","syfs@syfs.org.au","https://syfs.org.au/","https://syfs.org.au/contact-us/","youth,family,illawarra","Major youth and family service organisation with strong referral and promotion relevance across the Illawarra.","https://syfs.org.au/contact-us/","2026-03-09","Used official contact page Wollongong office details and general public email.","","","true","valid"
"Southern Youth and Family Services (Nowra Office)","Youth Services","Nowra","2541","NSW","107 Berry Street, Nowra NSW 2541","Shoalhaven","(02) 4448 2475","syfs@syfs.org.au","https://syfs.org.au/","https://syfs.org.au/contact-us/","youth,family,shoalhaven","Shoalhaven youth and family service office with strong local referral and promotion relevance.","https://syfs.org.au/contact-us/","2026-03-09","Used official contact page Nowra office details and general public email.","","","true","valid"
"Multicultural Communities Council of Illawarra (Wollongong Office)","Multicultural & Settlement Services","Wollongong","2500","NSW","117 Corrimal Street, Wollongong NSW 2500","Wollongong","02 4229 7566","admin@mcci.org.au","https://mcci.org.au/","https://mcci.org.au/contact-us/","multicultural,settlement,illawarra","Peak multicultural organisation with strong community connections across the Illawarra and South Coast.","https://mcci.org.au/contact-us/","2026-03-09","Used official contact page Wollongong office details.","","","true","valid"
"Multicultural Communities Council of Illawarra (Nowra Office)","Multicultural & Settlement Services","Nowra","2541","NSW","63 Plunkett Street, Nowra NSW 2541","Shoalhaven","02 6169 3986","admin@mcci.org.au","https://mcci.org.au/","https://mcci.org.au/contact-us/","multicultural,settlement,shoalhaven","Shoalhaven office of a major multicultural organisation with strong migrant and refugee community links.","https://mcci.org.au/contact-us/","2026-03-09","Used official contact page Nowra office details.","","","true","valid"
"Coffs Harbour Libraries","Councils & Libraries","Coffs Harbour","2450","NSW","Coffs Harbour Library, 23 Gordon Street, Coffs Harbour NSW 2450","Coffs Harbour","02 6648 4900","library@chcc.nsw.gov.au","https://libraries.coffsharbour.nsw.gov.au/","https://libraries.coffsharbour.nsw.gov.au/About-us/Contact-us","library,council,north-coast","Regional library service with local event, noticeboard and family-program promotion value across Coffs Harbour.","https://libraries.coffsharbour.nsw.gov.au/About-us/Contact-us","2026-03-09","Used official library contact page for public email, phone and Coffs Harbour branch address.","","","true","valid"
"Coffs Harbour Neighbourhood Centre","Community Centres & Neighbourhood Houses","Coffs Harbour","2450","NSW","22 Earl Street, Coffs Harbour NSW 2450","Coffs Harbour","02 6648 3660","","https://chnc.com.au/","https://chnc.com.au/","community-centre,north-coast,families","Established neighbourhood centre with family, counselling and local support networks suitable for workshop outreach.","https://chnc.com.au/","2026-03-09","Official homepage exposed phone and address; no clear public organisation email was captured from the page output.","","","true","missing"
"Northern Rivers Community Gateway","Community Centres & Neighbourhood Houses","Lismore","2480","NSW","186 Molesworth Street, Lismore NSW 2480","Lismore","02 6621 7397","info@nrcg.org.au","https://nrcg.org.au/","https://nrcg.org.au/contact-details/","community-centre,northern-rivers,regional","Regional gateway organisation with broad community support and referral relevance across the Northern Rivers.","https://nrcg.org.au/contact-details/","2026-03-09","Used official contact page for public email, phone and Lismore office address.","","","true","valid"
"Galambila Aboriginal Health Service","Aboriginal & Torres Strait Islander Services","Coffs Harbour","2450","NSW","9 Boambee Street, Coffs Harbour NSW 2450","Coffs Harbour","0266 520 800","reception@galambila.org.au","https://galambila.org.au/","https://galambila.org.au/contact/","aboriginal-health,community,north-coast","Aboriginal community-controlled health service with strong local family and community networks across the Coffs region.","https://galambila.org.au/contact/","2026-03-09","Used official contact page for public reception email, main phone and office address.","","","true","valid"
"Saltwater Freshwater Arts Alliance","Aboriginal & Torres Strait Islander Services","Coffs Harbour","2450","NSW","8 Park Avenue, Coffs Harbour NSW 2450","Coffs Harbour","02 6658 1315","","https://saltwaterfreshwater.com.au/","https://saltwaterfreshwater.com.au/contact/","aboriginal-community,culture,north-coast","Aboriginal-led cultural organisation with strong North Coast community networks and local promotion reach.","https://saltwaterfreshwater.com.au/contact/","2026-03-09","Official contact page exposed office address and phone; public email is handled via website form rather than clearly published text.","","","true","missing"
"headspace Coffs Harbour","Youth Services","Coffs Harbour","2450","NSW","45-53 Little Street, Coffs Harbour NSW 2450","Coffs Harbour","02 6652 1878","hch@healthvoyage.org.au","https://headspace.org.au/","https://headspace.org.au/headspace-centres/coffs-harbour/","youth,mental-health,north-coast","Youth mental health service with strong local family, school and referral links relevant to workshop promotion.","https://headspace.org.au/headspace-centres/coffs-harbour/","2026-03-09","Used official centre page structured data and contact text for phone, email and address.","","","true","valid"
"headspace Port Macquarie","Youth Services","Port Macquarie","2444","NSW","62 Lord Street, Port Macquarie NSW 2444","Port Macquarie-Hastings","02 6588 7300","headspacepm@each.com.au","https://headspace.org.au/","https://headspace.org.au/headspace-centres/port-macquarie/","youth,mental-health,mid-north-coast","Youth mental health service with strong local family, school and referral networks in the Mid North Coast.","https://headspace.org.au/headspace-centres/port-macquarie/","2026-03-09","Used official centre page structured data for phone, email and address.","","","true","valid"
"The Family Centre (Tweed Heads South Office)","Parent/Carer Support Organisations","Tweed Heads South","2486","NSW","Unit 1/14 Amber Road, Tweed Heads South NSW 2486","Tweed","1800 211 154","info@thefamilycentre.org.au","https://thefamilycentre.org.au/","https://thefamilycentre.org.au/the-family-centre-locations/","family-support,parents,northern-rivers","Large Northern Rivers family support organisation with direct relevance to children, young people, and parent/carer outreach.","https://thefamilycentre.org.au/the-family-centre-locations/","2026-03-09","Used official locations page for office address and phone, with public organisation email confirmed on official annual report PDFs hosted on the same domain.","","","true","valid"
"PCYC Tweed Heads","Sport, Recreation & Inclusion Programs","Tweed Heads","2485","NSW","1/4 Florence Street, Tweed Heads NSW 2485","Tweed","(07) 5599 1714","tweedheads@pcycnsw.org.au","https://www.pcycnsw.org.au/","https://www.pcycnsw.org.au/tweed-heads/","sport,recreation,youth,northern-rivers","Local youth and recreation organisation with direct community reach suitable for workshop promotion and referral support.","https://www.pcycnsw.org.au/tweed-heads/","2026-03-09","Used official club page for public phone, email and street address.","","","true","valid"
"headspace Grafton","Youth Services","Grafton","2460","NSW","59 Duke Street, Grafton NSW 2460","Clarence Valley","02 6642 1520","hg@healthvoyage.org.au","https://headspace.org.au/","https://headspace.org.au/headspace-centres/grafton/","youth,mental-health,clarence-valley","Youth mental health service with strong local school, family and referral networks in the Clarence Valley.","https://headspace.org.au/headspace-centres/grafton/","2026-03-09","Used official centre page structured data for phone, email and address.","","","true","valid"
"headspace Lismore","Youth Services","Lismore","2480","NSW","29 Molesworth Street, Lismore NSW 2480","Lismore","02 6625 0200","enquiries@headspace-lismore.org.au","https://headspace.org.au/","https://headspace.org.au/headspace-centres/lismore/","youth,mental-health,northern-rivers","Youth mental health service with strong local school, family and referral links in the Northern Rivers.","https://headspace.org.au/headspace-centres/lismore/","2026-03-09","Used official centre page structured data for phone, email and address.","","","true","valid"
"headspace Armidale","Youth Services","Armidale","2350","NSW","","","(02) 6738 7272","headspaceArmidale@centacarenenw.com.au","https://headspace.org.au/headspace-centres/armidale/","","youth,mental-health,headspace","Youth mental health service covering young people with disability; a key local partner for workshop outreach and referrals.","https://headspace.org.au/headspace-centres/armidale/","2026-03-09","","","","true","generic"
"headspace Ashfield","Youth Services","Ashfield","2131","NSW","","","(02) 9193 8000","headspaceashfield@newhorizons.net.au","https://headspace.org.au/headspace-centres/ashfield/","","youth,mental-health,headspace","Youth mental health service covering young people with disability; a key local partner for workshop outreach and referrals.","https://headspace.org.au/headspace-centres/ashfield/","2026-03-09","","","","true","generic"
"headspace Ballina","Youth Services","Ballina","2478","NSW","","","(02) 6625 0200","reception@headspace-lismore.org.au","https://headspace.org.au/headspace-centres/ballina/","","youth,mental-health,headspace","Youth mental health service covering young people with disability; a key local partner for workshop outreach and referrals.","https://headspace.org.au/headspace-centres/ballina/","2026-03-09","","","","true","generic"
"headspace Bankstown","Youth Services","Bankstown","2200","NSW","","","(02) 9393 9669","headspace.bankstown@flourishaustralia.org.au","https://headspace.org.au/headspace-centres/bankstown/","","youth,mental-health,headspace","Youth mental health service covering young people with disability; a key local partner for workshop outreach and referrals.","https://headspace.org.au/headspace-centres/bankstown/","2026-03-09","","","","true","generic"
