organisation_name,category,suburb,postcode,state,address_line,lga,phone,public_email,website_url,contact_form_url,tags,workshop_relevance,source_url,last_verified,notes,lat,lon,website_checked,email_quality
Anglicare Victoria (Kyneton),Faith-Based Community Organisations,Kyneton,3444,VIC,1 Victoria Street Kyneton VIC 3444,Macedon Ranges,(03) 5421 2000,info@anglicarevic.org.au,https://www.anglicarevic.org.au/,,"anglicare,faith,family,community,kyneton,macedon ranges",Anglicare Victoria Kyneton office serving the Macedon Ranges region.,https://www.anglicarevic.org.au/contact-us/locations/,2026-03-09,,,,true,verified
Anglicare Victoria (Wangaratta),Faith-Based Community Organisations,Wangaratta,3676,VIC,39 Ovens Street Wangaratta VIC 3676,Rural City of Wangaratta,,info@anglicarevic.org.au,https://www.anglicarevic.org.au/,,"anglicare,faith,family,community,wangaratta,north east vic",Anglicare Victoria Wangaratta office serving North East Victoria.,https://www.anglicarevic.org.au/contact-us/locations/,2026-03-09,,,,true,verified
Avenue Neighbourhood House @ Eley (The),Community Centres & Neighbourhood Houses,Blackburn South,3130,VIC,87 Eley Road,Whitehorse,(03) 9808 2000,info@theavenue.org.au,https://theavenue.org.au,,"neighbourhood house,community centre,whitehorse",Community learning centre well-placed to connect families to local workshops.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Bennettswood Neighbourhood House,Community Centres & Neighbourhood Houses,Burwood,3125,VIC,7 Greenwood Street,Whitehorse,(03) 9888 0234,info@bennettswoodnh.org.au,https://bennettswoodnh.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Blackburn North Neighbourhood House,Community Centres & Neighbourhood Houses,Blackburn North,3130,VIC,109 Koonung Road,Whitehorse,(03) 9878 6632,admin@blackburnnorthnh.org.au,https://blackburnnorthnh.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Box Hill South Neighbourhood House,Community Centres & Neighbourhood Houses,Box Hill South,3128,VIC,47 Kitchener Street,Whitehorse,(03) 9898 8270,info@bhsnh.org.au,https://bhsnh.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Burwood Neighbourhood House,Community Centres & Neighbourhood Houses,Burwood,3125,VIC,1 Church Street,Whitehorse,(03) 9808 6292,burwoodn@bigpond.net.au,https://burwoodneighbourhoodhouse.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Clota Cottage Neighbourhood House,Community Centres & Neighbourhood Houses,Box Hill,3128,VIC,31 Clota Avenue,Whitehorse,(03) 9899 0062,admin@clotacottage.com.au,https://clotacottage.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Kerrimuir Neighbourhood House,Community Centres & Neighbourhood Houses,Box Hill North,3129,VIC,57 Linda Avenue,Whitehorse,(03) 9899 7660,info@kerrimuirhouse.org.au,https://kerrimuirhouse.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Louise Multicultural Community Centre,Community Centres & Neighbourhood Houses,Box Hill,3128,VIC,"Suite 8, Town Hall Hub, 27 Bank Street",Whitehorse,(03) 9285 4850,info@louise.org.au,https://louise.org.au,,"neighbourhood house,multicultural,whitehorse",Multicultural community centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Mitcham Community House,Community Centres & Neighbourhood Houses,Mitcham,3132,VIC,19 Brunswick Road,Whitehorse,(03) 9873 4587,info@mitchamcommunityhouse.org,https://mitchamcommunityhouse.org,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Vermont South Neighbourhood House,Community Centres & Neighbourhood Houses,Vermont South,3133,VIC,1 Karobran Drive,Whitehorse,(03) 9803 2335,info@vsnh.org.au,https://vsnh.org.au,,"neighbourhood house,whitehorse",Community learning centre.,https://www.whitehorse.vic.gov.au/things-do/neighbourhood-houses-and-community-centres,2026-03-09,,,,,
Allwood Neighbourhood House,Community Centres & Neighbourhood Houses,Hurstbridge,3099,VIC,901 Main Road,Nillumbik,(03) 9718 2717,,https://allwoodhouse.org.au,,"neighbourhood house,nillumbik",Community learning centre.,https://www.nillumbik.vic.gov.au/Explore/Libraries-and-community-centres/Neighbourhood-Houses,2026-03-09,,,,,
Diamond Creek Living & Learning Hub,Community Centres & Neighbourhood Houses,Diamond Creek,3089,VIC,119 Cowin Street,Nillumbik,(03) 9433 3744,,https://www.livinglearningnillumbik.vic.gov.au,,"neighbourhood house,nillumbik",Community learning centre.,https://www.nillumbik.vic.gov.au/Explore/Libraries-and-community-centres/Neighbourhood-Houses,2026-03-09,,,,,
Eltham Living & Learning Hub,Community Centres & Neighbourhood Houses,Eltham,3095,VIC,739 Main Road,Nillumbik,(03) 9433 3744,,https://www.livinglearningnillumbik.vic.gov.au,,"neighbourhood house,nillumbik",Community learning centre.,https://www.nillumbik.vic.gov.au/Explore/Libraries-and-community-centres/Neighbourhood-Houses,2026-03-09,,,,,
Panton Hill Living & Learning Hub,Community Centres & Neighbourhood Houses,Panton Hill,3759,VIC,18 Bishops Road,Nillumbik,(03) 9433 3744,,https://www.livinglearningnillumbik.vic.gov.au,,"neighbourhood house,nillumbik",Community learning centre.,https://www.nillumbik.vic.gov.au/Explore/Libraries-and-community-centres/Neighbourhood-Houses,2026-03-09,,,,,
Wadambuk St Andrews Community Centre,Community Centres & Neighbourhood Houses,St Andrews,3761,VIC,35 Caledonia Street,Nillumbik,(03) 9710 1223,,https://standrewscommunitycentre.org,,"neighbourhood house,nillumbik",Community learning centre.,https://www.nillumbik.vic.gov.au/Explore/Libraries-and-community-centres/Neighbourhood-Houses,2026-03-09,,,,,
Bairnsdale Neighbourhood House,Community Centres & Neighbourhood Houses,Bairnsdale,3875,VIC,27 Dalmahoy Street,East Gippsland,(03) 5152 5777,bairnsdalenh@ozemail.com.au,,,"neighbourhood house,east gippsland",Community neighbourhood house in regional Gippsland.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Bemm River Community Centre,Community Centres & Neighbourhood Houses,Bemm River,3889,VIC,12 Roberts Road,East Gippsland,(03) 5158 4248,bemmaccomm@bigpond.com,,,"neighbourhood house,east gippsland",Community centre in regional Victoria.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Benambra Neighbourhood House,Community Centres & Neighbourhood Houses,Benambra,3900,VIC,34 Gibbo Street,East Gippsland,0428 599 250,benambraneighbourhoodhouse@gmail.com,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Bendoc Resource Centre Neighbourhood House,Community Centres & Neighbourhood Houses,Bendoc,3888,VIC,Dowling Street,East Gippsland,(02) 6458 1402,bendocpa@bigpond.com.au,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Bruthen & District Neighbourhood House,Community Centres & Neighbourhood Houses,Bruthen,3885,VIC,51 Main Street,East Gippsland,0497 544 490,bruthenhouse@gmail.com,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Buchan Neighbourhood House,Community Centres & Neighbourhood Houses,Buchan,3885,VIC,6 Centre Road,East Gippsland,(03) 5155 9216,buchanbnh@bigpond.com,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Cann River Community Centre,Community Centres & Neighbourhood Houses,Cann River,3890,VIC,13 Princes Highway,East Gippsland,(03) 5158 6465,cann.river@bigpond.com,,,"neighbourhood house,east gippsland",Community centre.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
East Bairnsdale Community Hub,Community Centres & Neighbourhood Houses,East Bairnsdale,3875,VIC,24 Hoddinott Street,East Gippsland,1800 243 455,allan.williams@quantum.org.au,,,"neighbourhood house,east gippsland",Community hub.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Lakes Entrance Neighbourhood House,Community Centres & Neighbourhood Houses,Lakes Entrance,3909,VIC,9 Heatherlea Grove,East Gippsland,(03) 5155 2277,lakesnh@vic.australis.com.au,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Mallacoota Neighbourhood House,Community Centres & Neighbourhood Houses,Mallacoota,3892,VIC,Corner Mattsson Street and Genoa Road,East Gippsland,(03) 5158 0243,seedbac@mdhss.org.au,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Orbost Neighbourhood House,Community Centres & Neighbourhood Houses,Orbost,3888,VIC,1 Browning Street,East Gippsland,(03) 5154 1570,orbostnh@gmail.com,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Paynesville Neighbourhood House,Community Centres & Neighbourhood Houses,Paynesville,3880,VIC,55 The Esplanade,East Gippsland,(03) 5156 0214,info@pnc.vic.edu.au,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Community Centre Swifts Creek,Community Centres & Neighbourhood Houses,Swifts Creek,3896,VIC,6879 Great Alpine Road,East Gippsland,(03) 5159 4477,ccswiftscreek@gmail.com,,,"neighbourhood house,east gippsland",Community centre.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Tubbut Neighbourhood House,Community Centres & Neighbourhood Houses,Tubbut,3888,VIC,2584 McKillops Road,East Gippsland,(02) 6458 0295,tubbutnh@iinet.com.au,,,"neighbourhood house,east gippsland",Community neighbourhood house.,https://www.eastgippsland.vic.gov.au/community/neighbourhood-houses,2026-03-09,,,,,
Arrabri Community House,Community Centres & Neighbourhood Houses,Ringwood,3134,VIC,,Maroondah,(03) 9720 0877,,https://www.arrabri.org,,"neighbourhood house,maroondah,outer east",Community house in outer east Melbourne.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Central Ringwood Community Centre,Community Centres & Neighbourhood Houses,Ringwood,3134,VIC,,Maroondah,(03) 9870 2602,,https://www.crccinc.org.au,,"neighbourhood house,maroondah,outer east",Community centre in outer east Melbourne.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Glen Park Community Centre,Community Centres & Neighbourhood Houses,Ringwood,3134,VIC,,Maroondah,(03) 9720 5097,,https://www.glenparkcc.com.au,,"neighbourhood house,maroondah,outer east",Community centre in outer east Melbourne.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Mullum Mullum Indigenous Gathering Place,Community Centres & Neighbourhood Houses,Ringwood,3134,VIC,,Maroondah,(03) 9725 2166,,https://www.mmigp.org.au,,"neighbourhood house,indigenous,maroondah,outer east",Indigenous gathering place.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
North Ringwood Community House,Community Centres & Neighbourhood Houses,North Ringwood,3134,VIC,,Maroondah,(03) 9876 3421,,https://www.nrch.org.au,,"neighbourhood house,maroondah,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Yarrunga Community Centre,Community Centres & Neighbourhood Houses,Ringwood,3134,VIC,,Maroondah,(03) 9722 8942,,https://www.yarrunga.org.au,,"neighbourhood house,maroondah,outer east",Community centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Pines Learning,Community Centres & Neighbourhood Houses,Doncaster East,3109,VIC,,Manningham,(03) 9842 6726,,https://www.pineslearning.com.au,,"neighbourhood house,manningham,outer east",Community learning centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Park Orchards Community House & Learning Centre,Community Centres & Neighbourhood Houses,Park Orchards,3114,VIC,,Manningham,(03) 9876 4381,,https://www.parkorchards.org.au,,"neighbourhood house,manningham,outer east",Community house and learning centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Wonga Park Community Cottage,Community Centres & Neighbourhood Houses,Wonga Park,3115,VIC,,Manningham,(03) 9722 1944,,https://www.wongaparkcommunitycottage.org.au,,"neighbourhood house,manningham,outer east",Community cottage.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Toolangi Castella District Community House,Community Centres & Neighbourhood Houses,Toolangi,3777,VIC,,Murrindindi,(03) 5962 9060,toolangicastella@gmail.com,,,"neighbourhood house,murrindindi,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Chirnside Park Community Hub,Community Centres & Neighbourhood Houses,Chirnside Park,3116,VIC,,Yarra Ranges,1300 835 235,,https://www.cire.org.au,,"neighbourhood house,yarra ranges,outer east",Community hub.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
CIRE Services,Community Centres & Neighbourhood Houses,Chirnside Park,3116,VIC,,Yarra Ranges,1300 835 235,,https://www.cire.org.au,,"neighbourhood house,yarra ranges,outer east",Community learning services.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Healesville Living & Learning Centre,Community Centres & Neighbourhood Houses,Healesville,3777,VIC,,Yarra Ranges,(03) 5962 5982,,https://hllc.org.au,,"neighbourhood house,yarra ranges,outer east",Living and learning centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Lilydale Community House,Community Centres & Neighbourhood Houses,Lilydale,3140,VIC,,Yarra Ranges,(03) 7036 6813,,https://www.lilydalech.org.au,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Japara Neighbourhood House,Community Centres & Neighbourhood Houses,Japara,3139,VIC,,Yarra Ranges,(03) 9728 3587,,https://www.japarahouse.com.au,,"neighbourhood house,yarra ranges,outer east",Neighbourhood house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Mooroolbark Community House,Community Centres & Neighbourhood Houses,Mooroolbark,3138,VIC,,Yarra Ranges,0493 096 600,,https://mooroolbarkch.org.au,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Mt Evelyn Community House,Community Centres & Neighbourhood Houses,Mount Evelyn,3796,VIC,,Yarra Ranges,(03) 9736 1177,,,,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,
Olinda Community House,Community Centres & Neighbourhood Houses,Olinda,3788,VIC,,Yarra Ranges,(03) 9751 1264,,https://www.och.net.au,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Selby Community House,Community Centres & Neighbourhood Houses,Selby,3159,VIC,,Yarra Ranges,(03) 9754 2039,,https://www.selbyhouse.com.au,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Seville Community House,Community Centres & Neighbourhood Houses,Seville,3139,VIC,,Yarra Ranges,(03) 5964 3987,,https://www.sevillecommhouse.org.au,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Woori Community House,Community Centres & Neighbourhood Houses,Woori Yallock,3139,VIC,,Yarra Ranges,(03) 5964 6857,,https://www.wooricommhouse.org.au,,"neighbourhood house,yarra ranges,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Yarra Glen & District Living & Learning Centre,Community Centres & Neighbourhood Houses,Yarra Glen,3775,VIC,,Yarra Ranges,(03) 9730 2887,,https://www.yarraglen.com/livingandlearning,,"neighbourhood house,yarra ranges,outer east",Living and learning centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Community Learning Centre (Knox),Community Centres & Neighbourhood Houses,Ferntree Gully,3156,VIC,,Knox,(03) 9764 1666,,https://www.communitylc.org.au,,"neighbourhood house,knox,outer east",Community learning centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Coonara Community House,Community Centres & Neighbourhood Houses,Upper Ferntree Gully,3156,VIC,,Knox,(03) 9758 7081,,https://www.coonarahouse.org.au,,"neighbourhood house,knox,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Mountain District Learning Centre,Community Centres & Neighbourhood Houses,Boronia,3155,VIC,,Knox,(03) 9758 7859,,https://www.mdlc.com.au,,"neighbourhood house,knox,outer east",Learning centre.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Orana Neighbourhood House,Community Centres & Neighbourhood Houses,Bayswater,3153,VIC,,Knox,(03) 9801 1895,,https://www.orananh.org.au,,"neighbourhood house,knox,outer east",Neighbourhood house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
The Basin Community House,Community Centres & Neighbourhood Houses,The Basin,3154,VIC,,Knox,(03) 9761 0209,,https://www.thebasincommunityhouse.org.au,,"neighbourhood house,knox,outer east",Community house.,https://www.chaosnetwork.org.au/members,2026-03-09,,,,,
Attwood Neighbourhood House,Community Centres & Neighbourhood Houses,Attwood,3049,VIC,202 Erinbank Crescent,Hume,(03) 9302 2643,manager@attwoodhouse.org.au,,,"neighbourhood house,hume,northwest",Neighbourhood house in Hume.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Banksia Gardens Community Services,Community Centres & Neighbourhood Houses,Broadmeadows,3047,VIC,71-81 Pearcedale Parade,Hume,(03) 9309 8531,gina.d@banksiagardens.org.au,,,"neighbourhood house,hume,northwest",Community services in Hume.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Anglicare Broadmeadows Women's House,Community Centres & Neighbourhood Houses,Broadmeadows,3047,VIC,2 Hadfield Court,Hume,(03) 9301 5250,Bella.Odicho@anglicarevic.org.au,,,"neighbourhood house,hume,northwest,women",Women's community house.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Kenley Court Neighbourhood House,Community Centres & Neighbourhood Houses,Meadow Heights,3048,VIC,18 Kenley Court,Hume,(03) 9309 8435,Michael.m@banksiagardens.org.au,,,"neighbourhood house,hume,northwest",Neighbourhood house.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Goonawarra Neighbourhood House,Community Centres & Neighbourhood Houses,Sunbury,3429,VIC,8 Gullane Drive,Hume,(03) 9740 6627,susan_lee_mcgregor@hotmail.com,,,"neighbourhood house,hume,northwest",Neighbourhood house.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Dallas Neighbourhood House,Community Centres & Neighbourhood Houses,Broadmeadows,3047,VIC,182 Widford Street,Hume,(03) 9302 2131,manager@dallasnh.org.au,,,"neighbourhood house,hume,northwest",Neighbourhood house.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Meadow Heights Education Centre,Community Centres & Neighbourhood Houses,Meadow Heights,3048,VIC,3-13 Hudson Circuit,Hume,(03) 9301 9200,Manager@mhec.vic.edu.au,,,"neighbourhood house,hume,northwest",Education centre.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Homestead Community and Learning Centre,Community Centres & Neighbourhood Houses,Roxburgh Park,3064,VIC,30 Whiltshire Drive,Hume,(03) 9205 2763,MariaL@hume.vic.gov.au,,,"neighbourhood house,hume,northwest",Community and learning centre.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Tullamarine Community House and Men's Shed Inc.,Community Centres & Neighbourhood Houses,Tullamarine,3043,VIC,"SF Hedger Reserve, Carol Grove",Hume,(03) 9338 9072,cheryl@tullamarinehouse.org,,,"neighbourhood house,hume,northwest,men's shed",Community house and men's shed.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Sunbury Neighbourhood House,Community Centres & Neighbourhood Houses,Sunbury,3429,VIC,531 Elizabeth Drive,Hume,(03) 9740 6978,Manager@sunburyhouse.com.au,,,"neighbourhood house,hume,northwest",Neighbourhood house.,https://northwestnetwork.org.au/hume,2026-03-09,,,,,
Brunswick Neighbourhood House,Community Centres & Neighbourhood Houses,Brunswick,3056,VIC,43a DeCarle Street,Merri-bek,(03) 9386 9418,nelly@bnhc.vic.edu.au,https://bnhc.vic.edu.au,,"neighbourhood house,merri-bek,northwest",Neighbourhood house (two locations).,https://northwestnetwork.org.au/moreland/,2026-03-09,Also at 18 Garden Street Brunswick (9387 9901),,,,
Fawkner Neighbourhood House,Community Centres & Neighbourhood Houses,Fawkner,3060,VIC,"CB Smith Reserve, 79 Jukes Road",Merri-bek,(03) 9359 1824,networker@nwnhn.org,https://fawknerneighbourhoodhouse.com,,"neighbourhood house,merri-bek,northwest",Neighbourhood house.,https://northwestnetwork.org.au/moreland/,2026-03-09,Also at 95 Major Road Fawkner,,,,
Glenroy Neighbourhood Learning Centre,Community Centres & Neighbourhood Houses,Glenroy,3046,VIC,5B Cromwell Street,Merri-bek,(03) 9304 3910,manager@glenlink.vic.edu.au,https://gnh.org.au,,"neighbourhood house,merri-bek,northwest",Learning centre.,https://northwestnetwork.org.au/moreland/,2026-03-09,,,,,
Reynard Street Neighbourhood House,Community Centres & Neighbourhood Houses,Coburg,3058,VIC,104a Reynard Street,Merri-bek,(03) 9386 7128,manager@rsnh.org.au,https://rsnh.org.au,,"neighbourhood house,merri-bek,northwest",Neighbourhood house.,https://northwestnetwork.org.au/moreland/,2026-03-09,,,,,
Newlands East Coburg Community Hubs (NECCHI),Community Centres & Neighbourhood Houses,Coburg,3058,VIC,32 Nicholson Street,Merri-bek,(03) 9913 5472,manager@necchi.org,https://necchi.org,,"neighbourhood house,merri-bek,northwest",Community hubs (two locations).,https://northwestnetwork.org.au/moreland/,2026-03-09,Also at 20 Murray Road Coburg North (8528 2332),,,,
Sussex Neighbourhood House,Community Centres & Neighbourhood Houses,Pascoe Vale,3044,VIC,7 Prospect Street,Merri-bek,(03) 9354 2210,Joe.Cassar@sussexnh.org.au,https://sussexnh.org.au,,"neighbourhood house,merri-bek,northwest",Neighbourhood house.,https://northwestnetwork.org.au/moreland/,2026-03-09,,,,,
Altona Meadows Community Centre,Community Centres & Neighbourhood Houses,Altona Meadows,3028,VIC,28 Trafalgar Avenue,Hobsons Bay,(03) 9315 8244,info@altonameadowscc.com.au,https://www.altonameadowscc.com.au,,"neighbourhood house,hobsons bay,network west",Community centre.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
Laverton Community Integrated Services Inc.,Community Centres & Neighbourhood Houses,Laverton,3028,VIC,12 Crown Street,Hobsons Bay,(03) 8368 0177,community@lcis.org.au,https://www.lcis.org.au,,"neighbourhood house,hobsons bay,network west",Community services.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
Louis Joel Arts & Community Centre,Community Centres & Neighbourhood Houses,Altona,3018,VIC,5 Sargood Street,Hobsons Bay,(03) 9398 2511,admin@ljac.com.au,https://www.ljac.com.au,,"neighbourhood house,hobsons bay,network west",Arts and community centre.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
Newport Community Education Centre (Outlets Co-op),Community Centres & Neighbourhood Houses,Newport,3015,VIC,43 Mason Street,Hobsons Bay,(03) 9391 8504,outlets@outletsco-op.com.au,https://www.outletsco-op.com.au,,"neighbourhood house,hobsons bay,network west",Community education centre.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
South Kingsville Community Centre,Community Centres & Neighbourhood Houses,South Kingsville,3015,VIC,43 Paxton Street,Hobsons Bay,(03) 9399 3000,admin@skcc.net.au,https://www.skcc.net.au,,"neighbourhood house,hobsons bay,network west",Community centre.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
Walker Close and Brooklyn Hall Association,Community Centres & Neighbourhood Houses,Altona North,3025,VIC,180 Millers Road,Hobsons Bay,(03) 9318 0521,admin@walkerbrooklyn.com.au,https://www.walkerbrooklyn.com.au,,"neighbourhood house,hobsons bay,network west",Community association.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
Williamstown Community and Education Centre,Community Centres & Neighbourhood Houses,Williamstown,3016,VIC,14 Thompson Street,Hobsons Bay,(03) 9397 6168,manager@wcec.com.au,https://www.williamstown-spotswoodcc.org.au,,"neighbourhood house,hobsons bay,network west",Community and education centre.,https://networkwest.net/find-a-house/hobsons-bay/,2026-03-09,,,,,
Angliss Neighbourhood House,Community Centres & Neighbourhood Houses,Footscray,3011,VIC,2/11 Vipont Street,Maribyrnong,(03) 9687 9908,angnh@anglissnh.net.au,https://www.anglissnh.net.au,,"neighbourhood house,maribyrnong,network west",Neighbourhood house.,https://networkwest.net/find-a-house/maribyrnong-lga/,2026-03-09,,,,,
Braybrook Community Hub,Community Centres & Neighbourhood Houses,Braybrook,3019,VIC,107-139 Churchill Ave,Maribyrnong,(03) 9188 5800,braycomm@maribyrnong.vic.gov.au,https://www.maribyrnong.vic.gov.au,,"neighbourhood house,maribyrnong,network west",Community hub.,https://networkwest.net/find-a-house/maribyrnong-lga/,2026-03-09,,,,,
Braybrook and Maidstone Neighbourhood House,Community Centres & Neighbourhood Houses,Braybrook,3019,VIC,113 Melon Street,Maribyrnong,(03) 9317 5610,office@bmnh.org.au,https://www.bmnh.org.au,,"neighbourhood house,maribyrnong,network west",Neighbourhood house.,https://networkwest.net/find-a-house/maribyrnong-lga/,2026-03-09,,,,,
Maidstone Community Centre,Community Centres & Neighbourhood Houses,Maidstone,3012,VIC,21 Yardley Street,Maribyrnong,(03) 9688 0543,maidcomm@maribyrnong.vic.gov.au,https://www.maribyrnong.vic.gov.au,,"neighbourhood house,maribyrnong,network west",Community centre.,https://networkwest.net/find-a-house/maribyrnong-lga/,2026-03-09,,,,,
Maribyrnong Community Centre,Community Centres & Neighbourhood Houses,Maribyrnong,3032,VIC,9 Randall Street,Maribyrnong,(03) 9032 4305,maricomm@maribyrnong.vic.gov.au,https://www.maribyrnong.vic.gov.au,,"neighbourhood house,maribyrnong,network west",Community centre.,https://networkwest.net/find-a-house/maribyrnong-lga/,2026-03-09,,,,,
West Footscray Neighbourhood House,Community Centres & Neighbourhood Houses,West Footscray,3012,VIC,"Level 1, 539 Barkley Street",Maribyrnong,(03) 9687 3345,admin@wfnh.com.au,https://www.wfnh.com.au,,"neighbourhood house,maribyrnong,network west",Neighbourhood house.,https://networkwest.net/find-a-house/maribyrnong-lga/,2026-03-09,,,,,
Kensington Neighbourhood House,Community Centres & Neighbourhood Houses,Kensington,3031,VIC,89 McCracken Street,Melbourne,(03) 9376 6366,info@kenhouse.org.au,https://www.kensingtonneighbourhoodhouse.com,,"neighbourhood house,melbourne,network west",Neighbourhood house in City of Melbourne.,https://networkwest.net/find-a-house/melbourne/,2026-03-09,,,,,
North Melbourne Language & Learning,Community Centres & Neighbourhood Houses,North Melbourne,3051,VIC,Ground floor 33 Alfred Street,Melbourne,(03) 9326 7447,enquiries@nmll.org.au,https://www.nmll.org.au,,"neighbourhood house,melbourne,network west",Language and learning centre.,https://networkwest.net/find-a-house/melbourne/,2026-03-09,,,,,
