organisation_name,category,suburb,postcode,state,address_line,lga,phone,public_email,website_url,contact_form_url,tags,workshop_relevance,source_url,last_verified,notes,lat,lon,website_checked,email_quality
Taylors Hill Youth and Community Centre,Neighbourhood House,Taylors Hill,3037,VIC,121 Calder Park Drive,Melton,(03) 9747 5422,taylorshillhouse@melton.vic.gov.au,https://www.taylorshillhouse.melton.vic.gov.au,,"neighbourhood house,melton,network west",Youth and community centre.,https://networkwest.net/find-a-house/melton/,2026-03-09,,,,,
Chinese Social Centre,Neighbourhood House,North Melbourne,3051,VIC,"Room 1, Ground Floor, 76 Canning St",Moonee Valley,(03) 9376 9088,,https://fsnlc.net,,"neighbourhood house,moonee valley,network west,multicultural",Chinese community social centre.,https://networkwest.net/find-a-house/moonee-valley/,2026-03-09,,,,,
Farnham St Neighbourhood Learning Centre,Neighbourhood House,Flemington,3031,VIC,28 Farnham Street,Moonee Valley,(03) 9376 9088,info@fsnlc.net,https://fsnlc.net,,"neighbourhood house,moonee valley,network west",Neighbourhood learning centre.,https://networkwest.net/find-a-house/moonee-valley/,2026-03-09,,,,,
Flemington Community Centre,Neighbourhood House,Flemington,3031,VIC,25 Mount Alexander Road,Moonee Valley,(03) 8325 1800,fcc@mvcc.vic.gov.au,https://mvcc.vic.gov.au,,"neighbourhood house,moonee valley,network west",Community centre.,https://networkwest.net/find-a-house/moonee-valley/,2026-03-09,,,,,
Wingate Avenue Community Centre,Neighbourhood House,Ascot Vale,3032,VIC,13a Wingate Ave,Moonee Valley,(03) 9376 5244,admin@wingateavenue.com.au,https://wingateave.com.au,,"neighbourhood house,moonee valley,network west",Community centre.,https://networkwest.net/find-a-house/moonee-valley/,2026-03-09,,,,,
Arndell Park Community Centre,Neighbourhood House,Truganina,3029,VIC,29-49 Federation Blvd,Wyndham,(03) 8734 8911,arndellparkcc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Dianella Community Centre,Neighbourhood House,Tarneit,3029,VIC,6 Congo Dr,Wyndham,(03) 8742 8300,dianellacc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Featherbrook Community Centre,Neighbourhood House,Point Cook,3030,VIC,33-35 Windorah Drive,Wyndham,(03) 8353 4000,featherbrookcc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Iramoo Community Centre,Neighbourhood House,Wyndham Vale,3024,VIC,84 Honour Avenue,Wyndham,(03) 8742 3688,admin@iramoocc.com.au,https://www.iramoocc.org.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Jamieson Way Community Centre,Neighbourhood House,Point Cook,3030,VIC,59 Jamieson Way,Wyndham,(03) 9395 3777,admin@jamiesonwaycc.org.au,https://www.jamiesonwaycc.org.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Kirrip Aboriginal Corporation,Neighbourhood House,Melton South,3338,VIC,26 Exford Rd,Wyndham,(03) 8088 0764,yaama@kirripaboriginalcorporation.org,https://kirripaboriginalcorporation.org,,"neighbourhood house,wyndham,network west,indigenous",Aboriginal corporation community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Koling Wada-ngal,Neighbourhood House,Wyndham Vale,3024,VIC,19 Communal Road,Wyndham,(03) 8734 0288,WunggurrwilDhurrung@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west,indigenous",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Manor Lakes Community Learning Centre,Neighbourhood House,Wyndham Vale,3024,VIC,86 Manor Lakes Boulevard,Wyndham,(03) 9742 0777,wyndhamvaleclc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community learning centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Penrose Promenade Community Centre,Neighbourhood House,Tarneit,3029,VIC,83 Penrose Promenade,Wyndham,(03) 8734 4500,Penrosepromenadecc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Point Cook Community Learning Centre,Neighbourhood House,Point Cook,3030,VIC,1-21 Cheetham Street,Wyndham,(03) 9395 6399,pointcookclc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community learning centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Quantin Binnah Community Centre,Neighbourhood House,Werribee,3030,VIC,61 Thames Boulevard,Wyndham,(03) 9742 5040,qb@qbcc.org.au,https://www.qbcc.org.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Saltwater Community Centre,Neighbourhood House,Point Cook,3030,VIC,153 Saltwater Promenade,Wyndham,(03) 8376 5500,saltwatercc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Tarneit Community Learning Centre,Neighbourhood House,Tarneit,3029,VIC,150 Sunset Views Blvd,Wyndham,(03) 8734 4500,tarneitclc@wyndham.vic.gov.au,https://www.wyndham.vic.gov.au,,"neighbourhood house,wyndham,network west",Community learning centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
The Grange Community Centre,Neighbourhood House,Hoppers Crossing,3029,VIC,260-280 Hogans Rd,Wyndham,(03) 8742 8000,enquiries@grangecommunity.org.au,https://www.grangecommunity.org.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Wyndham Community & Education Centre,Neighbourhood House,Werribee,3030,VIC,20 Synnot Street,Wyndham,(03) 9742 4013,enquiries@wyndhamcec.org.au,https://www.wyndhamcec.org.au,,"neighbourhood house,wyndham,network west",Community and education centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Wyndham Park Community Centre,Neighbourhood House,Werribee,3030,VIC,55-57 Kookaburra Ave,Wyndham,(03) 8742 3975,admin@wyndhamparkcc.com.au,https://www.wyndhamparkcc.com.au,,"neighbourhood house,wyndham,network west",Community centre.,https://networkwest.net/find-a-house/wyndham/,2026-03-09,,,,,
Cairnlea Community Hub,Neighbourhood House,Cairnlea,3023,VIC,59 Carmody Drive,Brimbank,(03) 9249 4800,cairnleacommunityhub@brimbank.vic.gov.au,,,"neighbourhood house,brimbank,network west",Community hub.,https://networkwest.net/find-a-house/brimbank/,2026-03-09,,,,,
CommUnity Plus,Neighbourhood House,Deer Park,3023,VIC,822 Ballarat Road,Brimbank,(03) 7379 0103,info@comm-unityplus.org.au,,,"neighbourhood house,brimbank,network west",Community services (formerly Community West).,https://networkwest.net/find-a-house/brimbank/,2026-03-09,,,,,
Kororoit Creek Neighbourhood House,Neighbourhood House,Albion,3020,VIC,61A Selwyn Street,Brimbank,0413 434 082,admin@kcnh.org.au,,,"neighbourhood house,brimbank,network west",Neighbourhood house.,https://networkwest.net/find-a-house/brimbank/,2026-03-09,,,,,
Delahey Community Centre,Neighbourhood House,Delahey,3037,VIC,70 Copperfield Drive,Brimbank,(03) 9249 4900,delaheycc@brimbank.vic.gov.au,,,"neighbourhood house,brimbank,network west",Community centre.,https://networkwest.net/find-a-house/brimbank/,2026-03-09,,,,,
Hunt Club Arts,Neighbourhood House,Deer Park,3023,VIC,775 Ballarat Road,Brimbank,(03) 9249 4800,huntclubarts@brimbank.vic.gov.au,,,"neighbourhood house,brimbank,network west,arts",Arts community centre.,https://networkwest.net/find-a-house/brimbank/,2026-03-09,,,,,
Diamond Valley Learning Centre,Neighbourhood House,Greensborough,3088,VIC,,Banyule,,,,https://www.dvlc.org.au,,"neighbourhood house,banyule,north east",Community learning centre.,https://www.nenetwork.org.au/banyule,2026-03-09,,,,,
Greenhills Neighbourhood Centre,Neighbourhood House,Greensborough,3088,VIC,,Banyule,,,,https://www.ghnh.org.au,,"neighbourhood house,banyule,north east",Neighbourhood centre.,https://www.nenetwork.org.au/banyule,2026-03-09,,,,,
Livingstone Community Centre,Neighbourhood House,Ivanhoe,3079,VIC,,Banyule,,,,https://www.livingstone.org.au,,"neighbourhood house,banyule,north east",Community centre.,https://www.nenetwork.org.au/banyule,2026-03-09,,,,,
Rosanna Fire Station Community House,Neighbourhood House,Rosanna,3084,VIC,,Banyule,,,,https://rfsch.org.au,,"neighbourhood house,banyule,north east",Community house.,https://www.nenetwork.org.au/banyule,2026-03-09,,,,,
Watsonia Neighbourhood House,Neighbourhood House,Watsonia,3087,VIC,,Banyule,,,,https://www.watsonianh.org.au,,"neighbourhood house,banyule,north east",Neighbourhood house.,https://www.nenetwork.org.au/banyule,2026-03-09,,,,,
Olympic Adult Education,Neighbourhood House,Heidelberg West,3081,VIC,,Banyule,,,,https://www.oae.vic.edu.au,,"neighbourhood house,banyule,north east",Adult education centre.,https://www.nenetwork.org.au/banyule,2026-03-09,,,,,
Alphington Community Centre,Neighbourhood House,Alphington,3078,VIC,,Darebin,,,,https://alphingtoncommunitycentre.org.au,,"neighbourhood house,darebin,north east",Community centre.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
Bridge Darebin,Neighbourhood House,Preston,3072,VIC,,Darebin,,,,https://bridgedarebin.org.au,,"neighbourhood house,darebin,north east",Community centre.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
Jika Jika Community Centre,Neighbourhood House,Northcote,3070,VIC,,Darebin,,,,https://jikajika.org.au,,"neighbourhood house,darebin,north east",Community centre.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
PRACE,Neighbourhood House,Reservoir,3073,VIC,,Darebin,,,,https://prace.vic.edu.au,,"neighbourhood house,darebin,north east",Adult community education.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
Reservoir Neighbourhood House,Neighbourhood House,Reservoir,3073,VIC,,Darebin,,,,https://reservoirnh.org.au,,"neighbourhood house,darebin,north east",Neighbourhood house.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
SPAN Community House,Neighbourhood House,Thornbury,3071,VIC,,Darebin,,,,https://spanhouse.org,,"neighbourhood house,darebin,north east",Community house.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
Gurwidj Koori Neighbourhood House,Neighbourhood House,Thornbury,3071,VIC,,Darebin,,,,https://aal.org.au,,"neighbourhood house,darebin,north east,indigenous",Koori neighbourhood house.,https://www.nenetwork.org.au/darebin,2026-03-09,,,,,
Creeds Farm Living and Learning Centre,Neighbourhood House,Epping,3076,VIC,,Whittlesea,,,,https://creedsfarm.org.au,,"neighbourhood house,whittlesea,north east",Living and learning centre.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Greenbrook Community House,Neighbourhood House,Epping,3076,VIC,,Whittlesea,,,,https://www.whittlesea.vic.gov.au,,"neighbourhood house,whittlesea,north east",Community house.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Lalor Living and Learning Centre,Neighbourhood House,Lalor,3075,VIC,,Whittlesea,,,,https://lalorllc.vic.edu.au,,"neighbourhood house,whittlesea,north east",Living and learning centre.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Mernda Community House,Neighbourhood House,Mernda,3754,VIC,,Whittlesea,,,,https://merndach.org.au,,"neighbourhood house,whittlesea,north east",Community house.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Mill Park Community House,Neighbourhood House,Mill Park,3082,VIC,,Whittlesea,,,,https://www.millparkcommunityhouse.com,,"neighbourhood house,whittlesea,north east",Community house.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Thomastown Neighbourhood House,Neighbourhood House,Thomastown,3074,VIC,,Whittlesea,,,,https://www.tnh.org.au,,"neighbourhood house,whittlesea,north east",Neighbourhood house.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Whittlesea Community House,Neighbourhood House,Whittlesea,3757,VIC,,Whittlesea,,,,https://wchi.com.au,,"neighbourhood house,whittlesea,north east",Community house.,https://www.nenetwork.org.au/whittlesea,2026-03-09,,,,,
Belgium Avenue Neighbourhood House,Neighbourhood House,Richmond,3121,VIC,,Yarra,,,,https://banhinc.com.au,,"neighbourhood house,yarra,north east",Neighbourhood house.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Carlton Neighbourhood Learning Centre,Neighbourhood House,Carlton,3053,VIC,,Melbourne,,,,https://cnlc.org.au,,"neighbourhood house,carlton,inner",Community learning centre.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Collingwood Neighbourhood House,Neighbourhood House,Collingwood,3066,VIC,,Yarra,,,,https://banh.org.au,,"neighbourhood house,yarra,inner",Neighbourhood house.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Finbar Neighbourhood House,Neighbourhood House,Richmond,3121,VIC,,Yarra,,,,https://finbar.org.au,,"neighbourhood house,yarra,inner",Neighbourhood house.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Fitzroy Learning Network,Neighbourhood House,Fitzroy,3065,VIC,,Yarra,,,,https://fln.org.au,,"neighbourhood house,yarra,inner",Learning network.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Holden Street Neighbourhood House,Neighbourhood House,North Fitzroy,3068,VIC,,Yarra,,,,https://holdenstreet.org.au,,"neighbourhood house,yarra,inner",Neighbourhood house.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
North Carlton Railway Neighbourhood House,Neighbourhood House,North Carlton,3054,VIC,,Melbourne,,,,https://railwayneighbourhoodhouse.org.au,,"neighbourhood house,carlton,inner",Neighbourhood house.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Richmond Community Learning Centre,Neighbourhood House,Richmond,3121,VIC,,Yarra,,,,https://rclc.org.au,,"neighbourhood house,yarra,inner",Community learning centre.,https://www.nenetwork.org.au/yarra,2026-03-09,,,,,
Anakie Community House,Neighbourhood House,Anakie,3221,VIC,2115 Ballan Road,Greater Geelong,(03) 5284 1359,hello@anakiecommunityhouse.org.au,https://www.anakiecommunityhouse.org.au,,"neighbourhood house,geelong,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Geelong West Neighbourhood House,Neighbourhood House,Geelong West,3218,VIC,89 Autumn Street,Greater Geelong,0427 703 218,info@gwnh.org.au,https://gwnh.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Lara Community Centre,Neighbourhood House,Lara,3212,VIC,9-11 Waverly Road,Greater Geelong,(03) 5282 2725,enquiries@laracommunitycentre.org.au,https://www.laracommunitycentre.org.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Norlane Community Centre,Neighbourhood House,Norlane,3214,VIC,"Windsor Park, 39a Rose Ave",Greater Geelong,(03) 5275 8124,admin@norlanecc.com.au,https://www.norlanecc.com.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Cloverdale Community Centre,Neighbourhood House,Corio,3214,VIC,167-169 Purnell Road,Greater Geelong,(03) 5275 4415,info@cloverdalecommunitycentre.org.au,https://www.cloverdalecommunitycentre.org.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Grovedale Neighbourhood House,Neighbourhood House,Grovedale,3216,VIC,45 Heyers Road,Greater Geelong,(03) 5241 5717,info@grovedalenh.org.au,https://www.grovedalenh.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Leopold Community & Learning Centre,Neighbourhood House,Leopold,3224,VIC,31-39 Kensington Road,Greater Geelong,(03) 5250 1301,info@leopoldcommunitycentre.com.au,https://www.leopoldcommunitycentre.com.au,,"neighbourhood house,geelong,barwon",Community and learning centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Rosewall Neighbourhood Centre,Neighbourhood House,Corio,3214,VIC,36 Sharland Rd,Greater Geelong,(03) 5275 7409,admin@rosewallnc.org.au,https://www.rosewallnc.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
South Barwon Community Centre,Neighbourhood House,Belmont,3216,VIC,33 Mt Pleasant Rd,Greater Geelong,(03) 5243 8388,info@sbcc.org.au,https://www.sbcc.org.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Vines Road Community Centre,Neighbourhood House,Hamlyn Heights,3215,VIC,37-61 Vines Rd,Greater Geelong,(03) 5277 9027,info@vinesroadcommunitycentre.org.au,https://www.vinesroadcommunitycentre.org.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Whittington Neighbourhood House,Neighbourhood House,Whittington,3219,VIC,20 Worden Court,Greater Geelong,(03) 5248 1926,admin@wnhouse.org.au,https://www.wnhouse.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Anglesea & District Community House,Neighbourhood House,Anglesea,3230,VIC,5 McMillan St,Surf Coast,(03) 5263 2116,admin@anglesea.org.au,https://www.anglesea.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Lorne Community House,Neighbourhood House,Lorne,3232,VIC,16 Mountjoy Pde,Surf Coast,(03) 5289 2972,communityhouse.lorne@swarh.vic.gov.au,https://www.lornecommunityhouse.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Portarlington Neighbourhood House,Neighbourhood House,Portarlington,3223,VIC,"Parks Hall, 87 Newcombe St",Bellarine,(03) 5259 2290,enquiry@portnh.org.au,https://www.portnh.org.au,,"neighbourhood house,bellarine,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Queenscliff & District Neighbourhood House,Neighbourhood House,Queenscliff,3225,VIC,3 Tobin Drive,Borough of Queenscliffe,(03) 5258 3367,qnhouse@fastmail.fm,https://www.qnhouse.com.au,,"neighbourhood house,queenscliff,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
SpringDale Neighbourhood Centre,Neighbourhood House,Drysdale,3222,VIC,17-21 High St,Greater Geelong,(03) 5253 1960,office@springdale.org.au,https://www.springdale.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Torquay Community House,Neighbourhood House,Torquay,3228,VIC,14 Price Street,Surf Coast,(03) 5261 2583,administration@torquaycommunityhouse.org.au,https://www.torquaycommunityhouse.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Winchelsea Community House,Neighbourhood House,Winchelsea,3241,VIC,28 Hesse St,Surf Coast,(03) 5267 2028,reception@winchhouse.org.au,https://www.winchhouse.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Colac Neighbourhood House,Neighbourhood House,Colac,3250,VIC,23 Miller St,Colac-Otway,(03) 5232 5210,nhouse@cah.vic.gov.au,https://www.colacneighbourhoodhouse.org.au,,"neighbourhood house,colac-otway,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Deans Marsh Community Cottage,Neighbourhood House,Deans Marsh,3235,VIC,10 Pennyroyal Valley Rd,Colac-Otway,(03) 5236 3388,cottage@deansmarsh.org.au,https://www.deansmarsh.org.au,,"neighbourhood house,colac-otway,barwon",Community cottage.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Forrest & District Neighbourhood House,Neighbourhood House,Forrest,3236,VIC,47 Grant Street,Colac-Otway,(03) 5236 6597,forrest.nh@gmail.com,https://www.forrestvictoria.com,,"neighbourhood house,colac-otway,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Gellibrand Community House,Neighbourhood House,Gellibrand,3239,VIC,"Rex Norman Reserve, 5 Main Road",Colac-Otway,(03) 5235 8348,coordinator@gellihouse.org,https://www.gellihouse.org,,"neighbourhood house,colac-otway,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Marrar Woorn Neighbourhood House,Neighbourhood House,Apollo Bay,3233,VIC,6 Pengilley Ave,Colac-Otway,(03) 5237 8590,marrarwoorncoordinator@swarh.vic.gov.au,https://www.mwnh.org,,"neighbourhood house,colac-otway,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Moe Neighbourhood House,Neighbourhood House,Moe,3825,VIC,1-11 James Street,Latrobe,(03) 5126 3123,office@mnh.org.au,https://www.moeneighbourhoodhouse.org,,"neighbourhood house,gippsland,latrobe",Neighbourhood house in Latrobe Valley.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Rosedale Neighbourhood House,Neighbourhood House,Rosedale,3847,VIC,2-8 Cansick Street,Wellington,(03) 5199 2595,manager@nhrosedale.org.au,https://nhrosedale.org.au,,"neighbourhood house,gippsland,wellington",Neighbourhood house.,https://nhg.org.au/network-house/rosedale/,2026-03-09,,,,,
Traralgon Neighbourhood Learning House,Neighbourhood House,Traralgon,3844,VIC,11-13 Breed Street,Latrobe,(03) 5174 6199,enquiries@tnlh.org.au,https://www.tnlh.org.au,,"neighbourhood house,gippsland,latrobe",Neighbourhood learning house.,https://nhg.org.au/network-house/traralgon/,2026-03-09,,,,,
Morwell Neighbourhood House,Neighbourhood House,Morwell,3840,VIC,48-50 Beattie Crescent,Latrobe,(03) 5134 5488,,https://morwellnh.org.au,,"neighbourhood house,gippsland,latrobe",Neighbourhood house.,https://nhg.org.au/network-house/morwell/,2026-03-09,,,,,
Sale Neighbourhood House,Neighbourhood House,Sale,3850,VIC,19-21 Leslie Street,Wellington,(03) 5144 5747,hello@saleneighbourhoodhouse.org.au,https://www.saleneighbourhoodhouse.org.au,,"neighbourhood house,gippsland,wellington",Neighbourhood house.,https://nhg.org.au/network-house/sale-neighbourhood-house/,2026-03-09,,,,,
Warragul Community House,Neighbourhood House,Warragul,3820,VIC,138 Normanby Street,Baw Baw,(03) 5623 6032,coordinator@wchouse.org.au,https://www.warragulcommunityhouse.org.au,,"neighbourhood house,gippsland,baw baw",Community house.,https://nhg.org.au/network-house/warragul/,2026-03-09,,,,,
Wonthaggi Neighbourhood Centre,Neighbourhood House,Wonthaggi,3995,VIC,6 Murray Street,Bass Coast,(03) 5672 3731,manager@wonthaggineighbourhoodcentre.com,https://wonthaggineighbourhoodcentre.com,,"neighbourhood house,gippsland,bass coast",Neighbourhood centre.,https://nhg.org.au/network-house/wonthaggi/,2026-03-09,,,,,
Phillip Island Community & Learning Centre (PICAL),Neighbourhood House,Cowes,3922,VIC,16 Warley Ave,Bass Coast,(03) 5952 1131,reception@pical.org.au,https://www.pical.org.au,,"neighbourhood house,gippsland,bass coast",Community and learning centre.,https://nhg.org.au/network-house/phillip-island/,2026-03-09,,,,,
Leongatha Community House,Neighbourhood House,Leongatha,3953,VIC,16 Bruce Street,South Gippsland,(03) 5662 3962,,https://leongathacommunityhouse.org.au,,"neighbourhood house,gippsland,south gippsland",Community house.,https://nhg.org.au/network-house/leongatha/,2026-03-09,,,,,
Inverloch Community House,Neighbourhood House,Inverloch,3996,VIC,16 A'Beckett St,Bass Coast,(03) 5674 2444,ichi-coord@dcsi.net.au,https://www.inverlochcommunityhouse.org.au,,"neighbourhood house,gippsland,bass coast",Community house.,https://nhg.org.au/network-house/inverloch/,2026-03-09,,,,,
Bass Valley Community Centre,Neighbourhood House,Bass,3991,VIC,2-4 Bass School Road,Bass Coast,(03) 5678 2277,manager@bvcg.org.au,https://bvcg.org.au,,"neighbourhood house,gippsland,bass coast",Community centre.,https://nhg.org.au/network-house/bass-valley/,2026-03-09,,,,,
Churchill Neighbourhood Centre Inc,Neighbourhood House,Churchill,3842,VIC,9 Philip Parade,Latrobe,(03) 5120 3850,coordinator@churchill.org.au,https://www.churchill.org.au,,"neighbourhood house,gippsland,latrobe",Neighbourhood centre.,https://nhg.org.au/network-house/churchill/,2026-03-09,,,,,
Corinella and District Community Centre,Neighbourhood House,Corinella,3984,VIC,48 Smythe Street,Bass Coast,(03) 5678 0777,reception@cdcc.asn.au,https://www.corinellacommunitycentre.org.au,,"neighbourhood house,gippsland,bass coast",Community centre.,https://nhg.org.au/network-house/corinella/,2026-03-09,,,,,
Gormandale Community House,Neighbourhood House,Gormandale,3873,VIC,32-34 Main Street,Wellington,(03) 5197 7264,gormandalech2@bigpond.com,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/network-house/gormandale/,2026-03-09,,,,,
Loch Sport Community House,Neighbourhood House,Loch Sport,3851,VIC,55 National Park Road,Wellington,(03) 5146 0145,managerlsch@outlook.com,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Manna Gum Community House,Neighbourhood House,Foster,3960,VIC,33 Station Road,South Gippsland,(03) 5682 1101,manager@mgch.org.au,https://mannagumcommunityhouse.org.au,,"neighbourhood house,gippsland,south gippsland",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Marley Street Community House,Neighbourhood House,Sale,3850,VIC,2/81-83 Marley Street,Wellington,(03) 5143 2006,ndchms@gmail.com,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Milpara Community House,Neighbourhood House,Korumburra,3950,VIC,15 Little Commercial Street,South Gippsland,(03) 5655 2524,hello@milpara.org.au,,,"neighbourhood house,gippsland,south gippsland",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Neerim District Community House & Men's Shed,Neighbourhood House,Neerim South,3831,VIC,213 Main Road,Baw Baw,0418 384 135,ndchandms@gmail.com,,,"neighbourhood house,gippsland,baw baw,men's shed",Community house and men's shed.,https://nhg.org.au/find-a-house/,2026-03-09,Workshop address: 17 Court Road Neerim Junction,,,,
Venus Bay Community Centre,Neighbourhood House,Venus Bay,3956,VIC,27 Canterbury Road,South Gippsland,(03) 5663 7499,vbcc@bigpond.com,,,"neighbourhood house,gippsland,south gippsland",Community centre.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Wurruk Community House,Neighbourhood House,Wurruk,3880,VIC,4 White Court,Wellington,(03) 5143 2292,team@wurrukch.org.au,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Yarram Community Learning Centre,Neighbourhood House,Yarram,3971,VIC,292 Commercial Road,Wellington,(03) 5182 6294,yclc@dcsi.net.au,,,"neighbourhood house,gippsland,wellington",Community learning centre.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
