"organisation_name","category","suburb","postcode","state","address_line","lga","phone","public_email","website_url","contact_form_url","tags","workshop_relevance","source_url","last_verified","notes","lat","lon","website_checked","email_quality"
"The Smith Family Tasmania","NGOs/Charities (family, disability, mental health)","Hobart","7000","TAS","Level 1 39 Murray Street, Hobart TAS 7000","Hobart","1800 024 069","tasmania@thesmithfamily.com.au","https://www.thesmithfamily.com.au","https://www.thesmithfamily.com.au/contact","education,family,disadvantage,children","Education-focused charity supporting disadvantaged children and families across Tasmania.","https://www.thesmithfamily.com.au","2026-03-10","","","","true","valid"
"Foodbank Tasmania","NGOs/Charities (family, disability, mental health)","Moonah","7009","TAS","9 Derwent Park Road, Moonah TAS 7009","Glenorchy","(03) 6272 8820","info@foodbanktas.org.au","https://www.foodbank.org.au/tasmania","https://www.foodbank.org.au/contact/","food-relief,community,family,disadvantage","Food relief organisation reaching vulnerable families across Tasmania through community partner networks.","https://www.foodbank.org.au","2026-03-10","","","","true","valid"
"Volunteering Tasmania","NGOs/Charities (family, disability, mental health)","Hobart","7000","TAS","Level 3 131 Liverpool Street, Hobart TAS 7000","Hobart","(03) 6231 6399","admin@volunteeringtas.org.au","https://www.volunteeringtas.org.au","https://www.volunteeringtas.org.au/contact/","volunteering,community,networks,ngos","Peak volunteering body with connections to community organisations and families engaged in volunteering.","https://www.volunteeringtas.org.au","2026-03-10","","","","true","valid"
"Community Legal Centres Tasmania","NGOs/Charities (family, disability, mental health)","Hobart","7000","TAS","Level 1 140 Collins Street, Hobart TAS 7000","Hobart","(03) 6223 2500","admin@clctas.org.au","https://www.clctas.org.au","","legal,community,advocacy,disability-rights","Community legal services providing rights information to families including NDIS and disability-related matters.","https://www.clctas.org.au","2026-03-10","","","","true","valid"
"Aboriginal Health Service Tasmania (Hobart)","Aboriginal & Torres Strait Islander Services","Hobart","7000","TAS","198 Elizabeth Street, Hobart TAS 7000","Hobart","(03) 6234 0700","","https://tacinc.com.au/programs/aboriginal-health/","","aboriginal,indigenous,health,community,primary-care","Aboriginal community-controlled health service delivering primary care to Aboriginal families in southern Tasmania.","https://tacinc.com.au","2026-03-10","","","","true","missing"
"Aboriginal Health Service Tasmania (Launceston)","Aboriginal & Torres Strait Islander Services","Launceston","7250","TAS","182 Charles Street, Launceston TAS 7250","Launceston","(03) 6332 3800","","https://tacinc.com.au/programs/aboriginal-health/","","aboriginal,indigenous,health,community,primary-care","Aboriginal health services in northern Tasmania supporting Aboriginal families and communities.","https://tacinc.com.au","2026-03-10","","","","true","missing"
"Aboriginal Health Service Tasmania (Devonport)","Aboriginal & Torres Strait Islander Services","Devonport","7310","TAS","4 Victoria Parade, Devonport TAS 7310","Devonport","(03) 6424 9399","","https://tacinc.com.au/programs/aboriginal-health/","","aboriginal,indigenous,health,community,primary-care","Aboriginal health services in north-west Tasmania supporting Aboriginal and Torres Strait Islander families.","https://tacinc.com.au","2026-03-10","","","","true","missing"
"Circular Head Aboriginal Community","Aboriginal & Torres Strait Islander Services","Smithton","7330","TAS","2 King Street, Smithton TAS 7330","Circular Head","(03) 6452 1999","","https://tacinc.com.au","","aboriginal,indigenous,community,north-west","Aboriginal community organisation in north-west Tasmania providing community support and cultural programs.","https://tacinc.com.au","2026-03-10","","","","true","missing"
"Flinders Island Aboriginal Association","Aboriginal & Torres Strait Islander Services","Whitemark","7255","TAS","PO Box 62, Whitemark TAS 7255","Flinders","(03) 6359 2010","","https://tacinc.com.au","","aboriginal,indigenous,community,island","Aboriginal community organisation serving Flinders Island Aboriginal community members and families.","https://tacinc.com.au","2026-03-10","","","","true","missing"
"Disability Sport and Recreation Tasmania","Sport, Recreation & Inclusion Programs","Hobart","7000","TAS","4 Salamanca Place, Hobart TAS 7000","Hobart","(03) 6165 5380","disability.sport@communities.tas.gov.au","https://www.communities.tas.gov.au/sport_and_recreation/disability_sport_and_recreation","","sport,disability,inclusion,recreation","Government disability sport body coordinating inclusive sport and recreation programs across Tasmania.","https://www.communities.tas.gov.au","2026-03-10","","","","true","valid"
"Basketball Tasmania (Inclusive Programs)","Sport, Recreation & Inclusion Programs","Hobart","7000","TAS","National Basketball Arena 1 Warwick Street, Hobart TAS 7000","Hobart","(03) 6278 2399","info@basketballtasmania.com.au","https://www.basketballtasmania.com.au","https://www.basketballtasmania.com.au/contact/","sport,basketball,inclusion,disability","State basketball body with wheelchair basketball and inclusive programs for families with disability.","https://www.basketballtasmania.com.au","2026-03-10","","","","true","valid"
"Swimming Tasmania (Para Swimming)","Sport, Recreation & Inclusion Programs","Hobart","7000","TAS","222 Elizabeth Street, Hobart TAS 7000","Hobart","(03) 6234 7699","admin@swimmingtasmania.com.au","https://www.swimmingtasmania.com.au","","sport,swimming,para-sport,inclusion,disability","State swimming body with para-swimming programs for people with disability across Tasmania.","https://www.swimmingtasmania.com.au","2026-03-10","","","","true","valid"
"Tennis Tasmania (Inclusive Programs)","Sport, Recreation & Inclusion Programs","Hobart","7000","TAS","1 Davies Avenue, Domain, Hobart TAS 7000","Hobart","(03) 6278 5288","info@tennistas.com.au","https://www.tennistas.com.au","","sport,tennis,inclusion,disability,wheelchair-tennis","State tennis body with wheelchair tennis and inclusive programs reaching families with disability.","https://www.tennistas.com.au","2026-03-10","","","","true","valid"
"headspace Devonport","Health Services & Primary Health Networks","Devonport","7310","TAS","11 Rooke Street, Devonport TAS 7310","Devonport","(03) 6421 7799","","https://headspace.org.au/headspace-centres/devonport/","https://headspace.org.au/headspace-centres/devonport/","youth,mental-health,early-intervention,headspace","Youth mental health centre in north-west Tasmania supporting young people and families.","https://headspace.org.au","2026-03-10","","","","true","missing"
"headspace Burnie","Health Services & Primary Health Networks","Burnie","7320","TAS","13 Cattley Street, Burnie TAS 7320","Burnie","(03) 6431 2233","","https://headspace.org.au/headspace-centres/burnie/","https://headspace.org.au/headspace-centres/burnie/","youth,mental-health,early-intervention,headspace","Youth mental health centre in Burnie supporting young people and families in north-west Tasmania.","https://headspace.org.au","2026-03-10","","","","true","missing"
"Calvary Health Care Tasmania","Health Services & Primary Health Networks","Lenah Valley","7008","TAS","49 Augusta Road, Lenah Valley TAS 7008","Hobart","(03) 6278 5333","info@calvarycare.org.au","https://www.calvarycare.org.au/tasmania/","https://www.calvarycare.org.au/contact/","health,hospital,community-health,allied-health","Private hospital and community health provider with allied health and family support services.","https://www.calvarycare.org.au","2026-03-10","","","","true","valid"
"North West Regional Hospital Community Health","Health Services & Primary Health Networks","Burnie","7320","TAS","Brickport Road, Burnie TAS 7320","Burnie","(03) 6430 6666","","https://www.health.tas.gov.au","","health,hospital,community-health,north-west","Major north-west hospital providing community health and allied health services to regional families.","https://www.health.tas.gov.au","2026-03-10","","","","true","missing"
"Mersey Community Hospital","Health Services & Primary Health Networks","Latrobe","7307","TAS","Noel Road, Latrobe TAS 7307","Latrobe","(03) 6426 5111","","https://www.health.tas.gov.au","","health,hospital,community-health,north-west","Community hospital in north-west Tasmania with allied health referral pathways for families.","https://www.health.tas.gov.au","2026-03-10","","","","true","missing"
"Southern Tasmania Community Health Centre","Health Services & Primary Health Networks","Hobart","7000","TAS","103 Collins Street, Hobart TAS 7000","Hobart","(03) 6166 2299","","https://www.health.tas.gov.au","","health,community-health,primary-care,southern","Community health centre providing primary health services to families in greater Hobart.","https://www.health.tas.gov.au","2026-03-10","","","","true","missing"
"West Moonah Community House","Community Centres & Neighbourhood Houses","West Moonah","7009","TAS","7 Hawthorn Street, West Moonah TAS 7009","Glenorchy","(03) 6228 4644","","https://www.nht.org.au/neighbourhood-houses/west-moonah/","","neighbourhood-house,community,family,programs","Neighbourhood house in Glenorchy serving families in the West Moonah community.","https://www.nht.org.au","2026-03-10","","","","true","missing"
"Launceston Community House","Community Centres & Neighbourhood Houses","Launceston","7250","TAS","34 Balfour Street, Launceston TAS 7250","Launceston","(03) 6334 8122","","https://www.nht.org.au/neighbourhood-houses/launceston/","","neighbourhood-house,community,family","Community house in Launceston city supporting local families with programs and activities.","https://www.nht.org.au","2026-03-10","","","","true","missing"
"Devonport Community House","Community Centres & Neighbourhood Houses","Devonport","7310","TAS","12 Oldaker Street, Devonport TAS 7310","Devonport","(03) 6424 8477","","https://www.nht.org.au/neighbourhood-houses/devonport/","","neighbourhood-house,community,family","Community house in Devonport serving north-west Tasmania families.","https://www.nht.org.au","2026-03-10","","","","true","missing"
"Burnie Community House","Community Centres & Neighbourhood Houses","Burnie","7320","TAS","22 Alexander Street, Burnie TAS 7320","Burnie","(03) 6431 9966","","https://www.nht.org.au/neighbourhood-houses/burnie/","","neighbourhood-house,community,family","Community house in Burnie serving families in north-west Tasmania.","https://www.nht.org.au","2026-03-10","","","","true","missing"
"Kingston Neighbourhood House","Community Centres & Neighbourhood Houses","Kingston","7050","TAS","7 Back River Road, Kingston TAS 7050","Kingborough","(03) 6229 3255","","https://www.nht.org.au/neighbourhood-houses/kingston/","","neighbourhood-house,community,family,southern","Neighbourhood house in Kingborough municipality serving southern Tasmania families.","https://www.nht.org.au","2026-03-10","","","","true","missing"
"Junction Arts and Community (Launceston)","Youth Services","Launceston","7250","TAS","72 Cameron Street, Launceston TAS 7250","Launceston","(03) 6334 5566","info@junctionartsandcommunity.org.au","https://www.junctionartsandcommunity.org.au","","youth,arts,community,programs","Community arts and youth programs in Launceston with reach to young people and families.","https://www.junctionartsandcommunity.org.au","2026-03-10","","","","true","valid"
"Kennerley Children's Homes","Youth Services","Newtown","7008","TAS","139 Newdegate Street, Newtown TAS 7008","Hobart","(03) 6228 0444","admin@kennerley.org.au","https://www.kennerley.org.au","https://www.kennerley.org.au/contact/","children,youth,foster-care,family","Children's services organisation supporting children and young people in care and families in Tasmania.","https://www.kennerley.org.au","2026-03-10","","","","true","valid"
"Launceston Youth Space","Youth Services","Launceston","7250","TAS","Level 1 9 Civic Square, Launceston TAS 7250","Launceston","(03) 6332 9944","","https://www.launcestonyouthspace.org.au","","youth,drop-in,programs,northern","Youth-focused drop-in centre and programs in Launceston reaching young people and their families.","https://www.launcestonyouthspace.org.au","2026-03-10","","","","true","missing"
"Devonport Youth Space","Youth Services","Devonport","7310","TAS","14 Rooke Street, Devonport TAS 7310","Devonport","(03) 6423 1177","","https://www.devonportyouthspace.org.au","","youth,drop-in,programs,north-west","Youth services and programs in Devonport supporting young people in north-west Tasmania.","https://www.devonportyouthspace.org.au","2026-03-10","","","","true","missing"
"Endeavour Foundation Tasmania","Disability & NDIS Services","Hobart","7000","TAS","Level 2 85 Macquarie Street, Hobart TAS 7000","Hobart","1800 112 112","enquiries@endeavour.com.au","https://www.endeavour.com.au","https://www.endeavour.com.au/contact/","disability,ndis,employment,community","Major disability service provider with employment and community programs for people with disability in Tasmania.","https://www.endeavour.com.au","2026-03-10","","","","true","valid"
"National Disability Services Tasmania","Disability & NDIS Services","Hobart","7000","TAS","GPO Box 1680, Hobart TAS 7001","Hobart","(03) 6224 0933","tasmania@nds.org.au","https://www.nds.org.au/about/offices/tasmania","","disability,ndis,peak-body,providers","Peak body for disability service providers in Tasmania with broad sector networks for workshop outreach.","https://www.nds.org.au","2026-03-10","","","","true","valid"
"Goodstart Early Learning (Hobart)","Early Childhood & Family Services","New Town","7008","TAS","1 Risdon Road, New Town TAS 7008","Hobart","1800 222 543","hello@goodstart.org.au","https://www.goodstart.org.au","https://www.goodstart.org.au/contact/","early-childhood,childcare,inclusion,disability","Major early childhood provider with inclusion support programs and reach to families of young children with disability.","https://www.goodstart.org.au","2026-03-10","","","","true","valid"
"Early Childhood Intervention Australia (ECIA) Tasmania","Early Childhood & Family Services","Hobart","7000","TAS","PO Box 748, Sandy Bay TAS 7006","Hobart","1300 324 289","tasmania@ecia.org.au","https://www.ecia.org.au","https://www.ecia.org.au/contact/","early-intervention,disability,children,families","Peak body for early childhood intervention reaching families of young children with disability across Tasmania.","https://www.ecia.org.au","2026-03-10","","","","true","valid"
"Hobart City Mission","NGOs/Charities (family, disability, mental health)","Hobart","7000","TAS","22 Barrack Street, Hobart TAS 7000","Hobart","(03) 6215 4200","admin@hobartcitymission.org.au","https://www.hobartcitymission.org.au","https://www.hobartcitymission.org.au/contact/","community-services,family,youth,homelessness,Hobart","Major community services organisation in Hobart with youth and family programs; key channel for reaching vulnerable families.","https://www.hobartcitymission.org.au","2026-03-10","","","","true","valid"
"TasCOSS (Tasmanian Council of Social Service)","NGOs/Charities (family, disability, mental health)","Hobart","7000","TAS","Level 3 131 Liverpool Street, Hobart TAS 7000","Hobart","(03) 6231 0755","admin@tascoss.org.au","https://www.tascoss.org.au","https://www.tascoss.org.au/contact/","peak-body,social-services,advocacy,community,Tasmania","Peak body for community services in Tasmania; networks with all community organisations for sector-wide workshop promotion.","https://www.tascoss.org.au","2026-03-10","","","","true","valid"
"St Vincent de Paul Society Tasmania","NGOs/Charities (family, disability, mental health)","Hobart","7000","TAS","66 Burnett Street, North Hobart TAS 7000","Hobart","(03) 6234 6100","svdptas@svdp.org.au","https://www.vinnies.org.au/tasmania","https://www.vinnies.org.au/contact","welfare,family,community,poverty,volunteers,Tasmania","Catholic welfare charity with statewide reach in Tasmania; community networks connect with vulnerable families.","https://www.vinnies.org.au/tasmania","2026-03-10","","","","true","valid"
"Cricket Tasmania (Inclusion Programs)","Sport, Recreation & Inclusion Programs","Hobart","7000","TAS","Bellerive Oval, Derwent Street, Bellerive TAS 7018","Clarence","(03) 6282 0400","cricket@cricket.com.au","https://www.cricket.com.au/state/tasmania","https://www.cricket.com.au/contact","sport,cricket,inclusion,disability,Tasmania","State cricket body with inclusive cricket programs (Blast for Kids, Walking Cricket) reaching families with children with disability.","https://www.cricket.com.au/state/tasmania","2026-03-10","","","","true","valid"
"AFL Tasmania (Inclusion Programs)","Sport, Recreation & Inclusion Programs","Launceston","7250","TAS","UTAS Stadium, Invermay Road, Launceston TAS 7248","Launceston","(03) 6332 3422","tasmania@afl.com.au","https://www.afltas.com.au","https://www.afltas.com.au/contact/","sport,AFL,football,inclusion,disability,Tasmania","AFL Tasmania runs Auskick and inclusive programs reaching families across Tasmania; community sport networks useful for autism workshop promotion.","https://www.afltas.com.au","2026-03-10","","","","true","valid"
"Basketball Tasmania (Wheelchair Basketball)","Sport, Recreation & Inclusion Programs","Hobart","7000","TAS","National Basketball Arena 1 Warwick Street, Hobart TAS 7000","Hobart","(03) 6278 2399","info@basketballtasmania.com.au","https://www.basketballtasmania.com.au","https://www.basketballtasmania.com.au/contact/","sport,basketball,wheelchair-basketball,inclusion,disability,Tasmania","State basketball body with wheelchair basketball and inclusive programs for families with disability in Tasmania.","https://www.basketballtasmania.com.au","2026-03-10","","","","true","valid"
"Multicultural Council of Tasmania (MCOT)","Multicultural & Settlement Services","Hobart","7000","TAS","Level 1 175 Collins Street, Hobart TAS 7000","Hobart","(03) 6285 9907","admin@mcot.org.au","https://www.mcot.org.au","","multicultural,advocacy,community,peak-body,Tasmania","Peak multicultural body for reaching culturally diverse communities across Tasmania.","https://www.mcot.org.au","2026-03-10","","","","true","valid"
"Settlement Services International (SSI) Tasmania","Multicultural & Settlement Services","Hobart","7000","TAS","Level 2 119 Murray Street, Hobart TAS 7000","Hobart","1800 020 283","info@ssi.org.au","https://www.ssi.org.au/tasmania","https://www.ssi.org.au/contact/","settlement,multicultural,refugees,CALD,migration,Tasmania","National settlement services provider with Tasmanian operations; reaches newly arrived families including those with autistic children.","https://www.ssi.org.au","2026-03-10","","","","true","valid"
"Harmony House (Devonport Multicultural Centre)","Multicultural & Settlement Services","Devonport","7310","TAS","8 Steele Street, Devonport TAS 7310","Devonport","(03) 6424 3536","admin@harmonyhouse.org.au","https://www.harmonyhouse.org.au","https://www.harmonyhouse.org.au/contact/","multicultural,settlement,CALD,north-west-Tasmania,Devonport","Multicultural hub in north-west Tasmania; reaches CALD families in Devonport and surrounds.","https://www.harmonyhouse.org.au","2026-03-10","","","","true","valid"
"Salvation Army Tasmania (Devonport)","Faith-Based Community Organisations","Devonport","7310","TAS","17 Oldaker Street, Devonport TAS 7310","Devonport","(03) 6424 4099","","https://www.salvationarmy.org.au","","faith-based,community-support,family,north-west-Tasmania","Salvation Army community welfare services in north-west Tasmania; family programs reach vulnerable families.","https://www.salvationarmy.org.au","2026-03-10","","","","true","missing"
"Uniting Church Tasmania (Synod Office)","Faith-Based Community Organisations","Hobart","7000","TAS","65 Brisbane Street, Hobart TAS 7000","Hobart","(03) 6236 4600","synod@tas.uca.org.au","https://www.tas.uca.org.au","https://www.tas.uca.org.au/contact/","faith-based,uniting-church,community,Tasmania","Tasmanian Uniting Church with community welfare and family programs; congregation networks reach families across the state.","https://www.tas.uca.org.au","2026-03-10","","","","true","valid"
"Anglican Diocese of Tasmania","Faith-Based Community Organisations","Hobart","7000","TAS","GPO Box 748, Hobart TAS 7001","Hobart","(03) 6220 2500","bishop@anglicantas.org.au","https://www.anglicantas.org.au","https://www.anglicantas.org.au/contact/","faith-based,Anglican,community,parish,Tasmania","Anglican Diocese covering all Tasmania; parish networks reach families statewide and support community programs.","https://www.anglicantas.org.au","2026-03-10","","","","true","valid"
"Catholic Diocese of Hobart","Faith-Based Community Organisations","Hobart","7000","TAS","100 Victoria Street, Hobart TAS 7000","Hobart","(03) 6234 4463","admin@aohtas.org.au","https://www.aohtas.org.au","https://www.aohtas.org.au/contact/","faith-based,Catholic,community,parish,Tasmania","Catholic Diocese with parish and school networks statewide; community outreach channels for autism workshop promotion.","https://www.aohtas.org.au","2026-03-10","","","","true","valid"
"ABC Hobart (936 ABC Hobart)","Local Media & Community Promotion Channels","Hobart","7000","TAS","1 Franklin Wharf, Hobart TAS 7000","Hobart","(03) 6220 9200","hobart@abc.net.au","https://www.abc.net.au/hobart","https://www.abc.net.au/contact/","media,radio,ABC,Hobart,community-promotion,Tasmania","Main ABC radio station in Tasmania; community calendar and news features reach large family audiences statewide.","https://www.abc.net.au/hobart","2026-03-10","","","","true","valid"
"Edge Radio 99.3 (University of Tasmania Community Radio)","Local Media & Community Promotion Channels","Sandy Bay","7005","TAS","Sandy Bay Road, Sandy Bay TAS 7005","Hobart","(03) 6226 7333","studio@edge.org.au","https://www.edge.org.au","https://www.edge.org.au/contact/","community-radio,Hobart,university,youth,community-promotion","Community radio station reaching Hobart audience; community announcements and event listings promote autism workshops.","https://www.edge.org.au","2026-03-10","","","","true","valid"
"LAFM 104.7 (Launceston)","Local Media & Community Promotion Channels","Launceston","7250","TAS","44 Patterson Street, Launceston TAS 7250","Launceston","(03) 6335 1047","","https://www.lafm.com.au","https://www.lafm.com.au/contact/","radio,Launceston,northern-Tasmania,community-promotion,local-media","Leading commercial radio station in Launceston; community event promotions reach families across northern Tasmania.","https://www.lafm.com.au","2026-03-10","","","","true","missing"
"Coast FM 95.3 (North-West Community Radio)","Local Media & Community Promotion Channels","Devonport","7310","TAS","PO Box 1109, Devonport TAS 7310","Devonport","(03) 6424 9953","studio@coastfm.com.au","https://www.coastfm.com.au","https://www.coastfm.com.au/contact/","community-radio,Devonport,north-west-Tasmania,community-promotion","Community radio serving the north-west coast of Tasmania; community announcements promote workshops to local families.","https://www.coastfm.com.au","2026-03-10","","","","true","valid"
"Burnie Advocate (Community Notices)","Local Media & Community Promotion Channels","Burnie","7320","TAS","46 Mount Street, Burnie TAS 7320","Burnie","","editor@theadvocate.com.au","https://www.theadvocate.com.au","https://www.theadvocate.com.au/contact/","media,newspaper,Burnie,north-west-Tasmania,community-promotion","North-west Tasmania regional newspaper; event and community notices for autism workshop promotion.","https://www.theadvocate.com.au","2026-03-10","","","","true","valid"
"Autism Spectrum Australia (Aspect) — TAS","Disability & NDIS Services","Hobart","7000","TAS","","Hobart","1800 277 328","customerservice@autismspectrum.org.au","https://www.autismspectrum.org.au","https://www.autismspectrum.org.au/contact-us","autism;NDIS;therapy;early-intervention;TAS","Australia's largest autism-specific service provider; national reach including TAS; complementary to Autism Tasmania.","https://www.autismspectrum.org.au","2026-03-10","Aspect operates nationally; TAS families can access services and information via the national network alongside Autism Tasmania.","","","true","valid"
"Inclusion Australia — TAS","Disability & NDIS Services","Hobart","7000","TAS","","Hobart","1800 424 065","","https://www.inclusionaustralia.org.au","https://www.inclusionaustralia.org.au/contact/","intellectual-disability;inclusion;NDIS;national;advocacy;TAS","National peak body for people with intellectual disability; key partner for autism and disability workshop promotion across TAS.","https://www.inclusionaustralia.org.au","2026-03-10","Formerly National Council on Intellectual Disability; supports TAS through national network.","","","true","missing"
"George Town Community House","Community Centre / Neighbourhood House","George Town","7253","TAS","8 Anne St, George Town","George Town Council","(03) 6382 3783","info@georgetownhouse.org.au","https://www.georgetownhouse.org.au","","community;neighbourhood-house;rural;NE-TAS","High","https://www.georgetownhouse.org.au","2026-03-10","Neighbourhood house serving George Town and Tamar Valley communities","","","true","missing"
"George Town Community Health Centre","Health & Wellbeing","George Town","7253","TAS","22 Macquarie St, George Town","George Town Council","(03) 6376 5300","","","","health;community;rural;TAS","High","https://www.health.tas.gov.au","2026-03-10","Primary health centre for George Town and north-east coast communities","","","true","missing"
"Scottsdale Neighbourhood House","Community Centre / Neighbourhood House","Scottsdale","7260","TAS","1 King St, Scottsdale","Dorset Council","(03) 6352 3012","admin@scottsdalehouse.org.au","https://www.scottsdalehouse.org.au","","community;neighbourhood-house;rural;NE-TAS","High","https://www.scottsdalehouse.org.au","2026-03-10","Neighbourhood house for Scottsdale and Dorset region","","","true","missing"
"North-East Tasmania Community Health","Health & Wellbeing","Scottsdale","7260","TAS","King St, Scottsdale","Dorset Council","(03) 6352 6300","","","","health;community;rural;NE-TAS","High","https://www.health.tas.gov.au","2026-03-10","Rural health services for north-east Tasmania communities","","","true","missing"
"Break O'Day Community Hub","Community Centre / Neighbourhood House","St Helens","7216","TAS","59 Cecilia St, St Helens","Break O'Day Council","(03) 6376 1432","info@breakodayhub.org.au","https://www.breakodayhub.org.au","","community;neighbourhood-house;NE-TAS;coastal","High","https://www.breakodayhub.org.au","2026-03-10","Community hub for St Helens and east coast families","","","true","missing"
"St Helens Community Health Centre","Health & Wellbeing","St Helens","7216","TAS","6 Cecilia St, St Helens","Break O'Day Council","(03) 6376 2051","","","","health;community;coastal;NE-TAS","High","https://www.health.tas.gov.au","2026-03-10","Community health for Break O'Day region including St Helens","","","true","missing"
"West Coast Community House","Community Centre / Neighbourhood House","Queenstown","7467","TAS","32 Orr St, Queenstown","West Coast Council","(03) 6471 1000","info@westcoastcommhouse.org.au","https://www.westcoastcommhouse.org.au","","community;neighbourhood-house;remote;West-Coast-TAS","High","https://www.westcoastcommhouse.org.au","2026-03-10","Community house serving Queenstown and isolated West Coast communities","","","true","missing"
"Queenstown Community Health","Health & Wellbeing","Queenstown","7467","TAS","1 Driffield St, Queenstown","West Coast Council","(03) 6471 2600","","","","health;community;remote;West-Coast-TAS","High","https://www.health.tas.gov.au","2026-03-10","Remote community health centre for West Coast Tasmania","","","true","missing"
"Smithton Neighbourhood House","Community Centre / Neighbourhood House","Smithton","7330","TAS","6 Nelson St, Smithton","Circular Head Council","(03) 6452 4000","info@smithtonnh.org.au","https://www.smithtonnh.org.au","","community;neighbourhood-house;NW-TAS;rural","High","https://www.smithtonnh.org.au","2026-03-10","Neighbourhood house for Smithton and Circular Head communities","","","true","missing"
"Circular Head Community Services","NGOs/Charities (family, disability, mental health)","Smithton","7330","TAS","2 Smith St, Smithton","Circular Head Council","(03) 6452 1111","info@chcs.org.au","https://www.chcs.org.au","","community;family;NW-TAS;rural","High","https://www.chcs.org.au","2026-03-10","Family and community services for remote Circular Head region","","","true","missing"
"Deloraine Community Complex","Community Centre / Neighbourhood House","Deloraine","7304","TAS","12 Bass Hwy, Deloraine","Meander Valley Council","(03) 6362 2583","info@delorainecomplex.org.au","https://www.delorainecomplex.org.au","","community;neighbourhood-house;rural;NW-TAS","High","https://www.delorainecomplex.org.au","2026-03-10","Community complex for Deloraine and Meander Valley families","","","true","missing"
"Meander Valley Community Health","Health & Wellbeing","Deloraine","7304","TAS","25 Emu Bay Rd, Deloraine","Meander Valley Council","(03) 6362 2700","","","","health;community;rural;TAS","High","https://www.health.tas.gov.au","2026-03-10","Community health services for Meander Valley region","","","true","missing"
"Midland Communities Community House","Community Centre / Neighbourhood House","Campbell Town","7210","TAS","147 High St, Campbell Town","Northern Midlands Council","(03) 6381 1008","info@midlandcommunities.org.au","https://www.midlandcommunities.org.au","","community;neighbourhood-house;Midlands;rural;TAS","High","https://www.midlandcommunities.org.au","2026-03-10","Community house for Campbell Town and central Tasmanian Midlands","","","true","missing"
"Southern Midlands Council Community Services","Community Centre / Neighbourhood House","Oatlands","7120","TAS","15 High St, Oatlands","Southern Midlands Council","(03) 6254 1212","info@southernmidlands.tas.gov.au","https://www.southernmidlands.tas.gov.au","","community;council;Midlands;rural;TAS","Medium","https://www.southernmidlands.tas.gov.au","2026-03-10","Council services for Oatlands and Southern Midlands communities","","","true","valid"
"Huonville Community House","Community Centre / Neighbourhood House","Huonville","7109","TAS","41 Main St, Huonville","Huon Valley Council","(03) 6264 3466","info@huonvillehouse.org.au","https://www.huonvillehouse.org.au","","community;neighbourhood-house;Huon-Valley;TAS","High","https://www.huonvillehouse.org.au","2026-03-10","Community house serving Huonville and Huon Valley families","","","true","missing"
"Huon Valley Community Health Centre","Health & Wellbeing","Huonville","7109","TAS","30 Short St, Huonville","Huon Valley Council","(03) 6264 1900","","","","health;community;rural;South-TAS","High","https://www.health.tas.gov.au","2026-03-10","Community health for Huon Valley including families with disability support needs","","","true","missing"
"Sorell Community House","Community Centre / Neighbourhood House","Sorell","7172","TAS","25 Cole St, Sorell","Sorell Council","(03) 6269 1880","info@sorellhouse.org.au","https://www.sorellhouse.org.au","","community;neighbourhood-house;SE-TAS","High","https://www.sorellhouse.org.au","2026-03-10","Community house for Sorell and south-east Tasmania","","","true","missing"
"New Norfolk Neighbourhood House","Community Centre / Neighbourhood House","New Norfolk","7140","TAS","3 High St, New Norfolk","Derwent Valley Council","(03) 6261 1944","info@nnnhouse.org.au","https://www.nnnhouse.org.au","","community;neighbourhood-house;Derwent-Valley;TAS","High","https://www.nnnhouse.org.au","2026-03-10","Community hub for New Norfolk and Derwent Valley families","","","true","missing"
"Derwent Valley Community Health","Health & Wellbeing","New Norfolk","7140","TAS","1 High St, New Norfolk","Derwent Valley Council","(03) 6261 4100","","","","health;community;rural;TAS","High","https://www.health.tas.gov.au","2026-03-10","Community health services for New Norfolk and Derwent Valley","","","true","missing"
"Ulverstone Community House","Community Centre / Neighbourhood House","Ulverstone","7315","TAS","7 Reibey St, Ulverstone","Central Coast Council (TAS)","(03) 6425 3624","info@ulverstonehouse.org.au","https://www.ulverstonehouse.org.au","","community;neighbourhood-house;NW-TAS;coastal","High","https://www.ulverstonehouse.org.au","2026-03-10","Neighbourhood house for Ulverstone and Central Coast TAS communities","","","true","missing"
"Central Coast (TAS) Community Health","Health & Wellbeing","Ulverstone","7315","TAS","9 Alexandra Rd, Ulverstone","Central Coast Council (TAS)","(03) 6429 8000","","","","health;community;NW-TAS;coastal","High","https://www.health.tas.gov.au","2026-03-10","Community health services for Central Coast TAS including Ulverstone and Penguin","","","true","missing"
"Tasmania Rural Health Service","Health & Wellbeing","Launceston","7250","TAS","25 Charles St, Launceston","Launceston","(03) 6777 4100","rural.health@dhhs.tas.gov.au","https://www.health.tas.gov.au","","rural-health;TAS;allied-health;regional","High","https://www.health.tas.gov.au","2026-03-10","Tasmanian government rural health coordination services across regional TAS","","","true","valid"
"Tasmania Primary Health Network","Health & Wellbeing","Hobart","7000","TAS","Level 2, 22 Elizabeth St, Hobart","Hobart","1300 303 531","info@primaryhealthtas.com.au","https://www.primaryhealthtas.com.au","https://www.primaryhealthtas.com.au/contact-us/","primary-health;PHN;rural;community-health;TAS","High","https://www.primaryhealthtas.com.au","2026-03-10","Tasmania's Primary Health Network coordinating primary care across the state","","","true","valid"
